cd_code,state,ssd,sla,lga,sd,post,_seifa91_population,index_of_relative_socio_economic_disadvantage,_index_of_economic_resources,index_of_education_and_occupation_,_urban_index_of_relative_socio_economic_advantage,rural_index_of_relative_socio_economic_advantage,cdsn,cd_num,scd91,state_name
1020301,1,10,1250,1250,60,2880,240,1134.6187,1042.3802,1159.1732,,1086.5613,601001,20301,1601001,New South Wales
1020302,1,10,1250,1250,60,2880,475,983.7292,945.4513,945.123,984.20526,,601002,20302,1601002,New South Wales
1020303,1,10,1250,1250,60,2880,814,937.9825,934.7121599999999,895.84424,958.5516,,601003,20303,1601003,New South Wales
1020304,1,10,1250,1250,60,2880,665,929.2678,918.80884,899.63947,967.48535,,601004,20304,1601004,New South Wales
1020305,1,10,1250,1250,60,2880,645,919.8139,922.5143,891.6048599999999,941.1403,,601005,20305,1601005,New South Wales
1020306,1,10,1250,1250,60,2880,646,941.0036,930.7474,863.71545,966.6068,,601006,20306,1601006,New South Wales
1020307,1,10,1250,1250,60,2880,642,861.6846,925.8028,850.04834,937.74915,,601007,20307,1601007,New South Wales
1020308,1,10,1250,1250,60,2880,473,951.02515,933.25446,874.9673,951.5456,,601008,20308,1601008,New South Wales
1020309,1,10,1250,1250,60,2880,324,969.9325,929.1592,962.5018,983.45355,,601009,20309,1601009,New South Wales
1020310,1,10,1250,1250,60,2880,856,894.4015,915.5915,873.6041,936.7164,,601010,20310,1601010,New South Wales
1020411,1,10,1250,1250,60,2880,468,884.4742,908.3326,910.8868,950.8853,,601011,20411,1601011,New South Wales
1020501,1,10,1250,1250,60,2880,289,880.8876300000001,943.7726,882.12555,1015.5424,,601001,20501,1601001,New South Wales
1020502,1,10,1250,1250,60,2880,376,818.2710000000001,896.0468,851.80164,956.60516,,601002,20502,1601002,New South Wales
1020503,1,10,1250,1250,60,2880,474,912.0114,938.9716,932.3275,983.4958,,601003,20503,1601003,New South Wales
1020504,1,10,1250,1250,60,2880,451,875.2658,895.3446,900.17365,971.7342,,601004,20504,1601004,New South Wales
1020505,1,10,1250,1250,60,2880,376,904.6947,902.5527300000001,959.6975,982.96704,,601005,20505,1601005,New South Wales
1020506,1,10,1250,1250,60,2880,380,935.80835,956.84546,901.03937,996.5862,,601006,20506,1601006,New South Wales
1020507,1,10,1250,1250,60,2880,463,951.7868,925.7782,955.39105,1001.3205,,601007,20507,1601007,New South Wales
1020508,1,10,1250,1250,60,2880,813,983.71234,957.4744,991.00354,1025.422,,601008,20508,1601008,New South Wales
1020509,1,10,1250,1250,60,2880,441,1002.9326,1016.6275,948.2362,1009.3571,,601009,20509,1601009,New South Wales
1020510,1,10,1250,1250,60,2880,742,1022.0833,974.5754,1019.0035,1008.0299,,601010,20510,1601010,New South Wales
1020511,1,10,1250,1250,60,2880,516,983.5184,986.63885,934.2662,998.2502,,601011,20511,1601011,New South Wales
1020601,1,10,1250,1250,60,2880,236,1084.0159,1024.7,1034.224,,1085.8292,601001,20601,1601001,New South Wales
1020602,1,10,1250,1250,60,2880,453,1049.0032,1066.5775,988.6221300000001,999.11145,,601002,20602,1601002,New South Wales
1020603,1,10,1250,1250,60,2880,395,992.8961,905.6472,958.0118,1013.2328,,601003,20603,1601003,New South Wales
1020604,1,10,1250,1250,60,2880,396,1038.2107,1003.5914,992.97925,1027.4966,,601004,20604,1601004,New South Wales
1020605,1,10,1250,1250,60,2880,475,969.45465,957.94293,952.24634,971.19434,,601005,20605,1601005,New South Wales
1020606,1,10,1250,1250,60,2880,642,865.2742300000001,900.8157,884.3475300000001,957.7007,,601006,20606,1601006,New South Wales
1032210,1,5,8150,8150,35,2820,217,790.3274,844.4255,759.88525,,923.09827,350510,32210,1350510,New South Wales
1020607,1,10,1250,1250,60,2880,645,955.2922,940.3610000000001,942.0207,996.94885,,601007,20607,1601007,New South Wales
1020608,1,10,1250,1250,60,2880,454,919.18964,943.1606400000001,877.75354,930.7639,,601008,20608,1601008,New South Wales
1020609,1,10,1250,1250,60,2880,785,930.8757300000001,929.4176,887.7178,962.9563,,601009,20609,1601009,New South Wales
1020610,1,10,1250,1250,60,2880,404,940.20557,950.2955,919.4703,957.25146,,601010,20610,1601010,New South Wales
1020611,1,10,1250,1250,60,2880,485,983.44934,955.4619,918.60333,965.64166,,601011,20611,1601011,New South Wales
1020612,1,10,1250,1250,60,2880,652,1032.3599,1038.7115,1035.6644,1023.77,,601012,20612,1601012,New South Wales
1020613,1,10,1250,1250,60,2880,445,998.7026400000001,975.6602,980.3659,1007.1242,,601013,20613,1601013,New South Wales
1020701,1,20,8200,8200,55,2648,704,925.2215,899.1460599999999,890.5444,945.28845,,552001,20701,1552001,New South Wales
1020702,1,20,8200,8200,55,2648,310,943.5011,890.3207,874.8294699999999,,884.7791,552002,20702,1552002,New South Wales
1020703,1,20,8200,8200,55,2648,137,1029.0796,898.2204,954.0638,,847.2433,552003,20703,1552003,New South Wales
1020704,1,20,8200,8200,55,2648,106,945.285,861.5695,850.8354,,822.7900400000001,552004,20704,1552004,New South Wales
1020705,1,20,8200,8200,55,2648,743,960.72205,901.5977,906.8494,976.0331,,552005,20705,1552005,New South Wales
1020706,1,20,8200,8200,55,2648,713,992.1767,915.0668300000001,898.2424,,958.557,552006,20706,1552006,New South Wales
1020707,1,20,8200,8200,55,2717,650,932.81647,883.0769,920.2948,,985.38403,552007,20707,1552007,New South Wales
1032111,1,5,2600,2600,35,2830,532,1089.3687,1045.9825,1048.8811,956.3075,,350511,32111,1350511,New South Wales
1020708,1,20,8200,8200,55,2717,329,1024.7363,925.0334,939.1553,,939.7105,552008,20708,1552008,New South Wales
1020709,1,20,8200,8200,55,2717,566,1004.0217,941.7080000000001,929.1286,,960.29346,552009,20709,1552009,New South Wales
1020801,1,20,8200,8200,55,2738,625,1008.1829,984.1335,987.07416,,1070.7051,552001,20801,1552001,New South Wales
1020802,1,20,8200,8200,55,3500,253,970.6956,849.9207,867.7903,,947.9094,552002,20802,1552002,New South Wales
1020803,1,20,8200,8200,55,3500,269,1026.6561,877.1347699999999,928.4653300000001,,890.29974,552003,20803,1552003,New South Wales
1020804,1,20,8200,8200,55,3500,559,1009.2734,978.52167,937.90765,,953.3578,552004,20804,1552004,New South Wales
1020805,1,20,8200,8200,55,3500,357,987.83075,923.0033599999999,885.929,,858.0865,552005,20805,1552005,New South Wales
1020902,1,10,1700,1700,60,2879,467,823.4661,812.4615,849.1847,,877.6949,601002,20902,1601002,New South Wales
1020903,1,10,1700,1700,60,2648,164,914.84906,870.0360000000001,760.7436,,856.2392,601003,20903,1601003,New South Wales
1032211,1,5,8150,8150,35,2820,113,1012.868,927.3688,946.4955,,876.49854,350511,32211,1350511,New South Wales
1032212,1,5,8150,8150,35,2866,175,969.584,878.27515,883.7903,,883.2510000000001,350512,32212,1350512,New South Wales
1032213,1,5,8150,8150,35,2850,169,955.0416,895.3828,930.7059300000001,,976.2256,350513,32213,1350513,New South Wales
1020710,1,20,8200,8200,55,2648,553,910.26404,921.0696,906.8568,,933.7598,552010,20710,1552010,New South Wales
1020711,1,20,8200,8200,55,2648,558,976.58215,928.00055,935.6510599999999,,1025.2037,552011,20711,1552011,New South Wales
1021209,1,15,1750,1750,35,2835,266,871.44556,871.1755,999.0039,948.93207,,351509,21209,1351509,New South Wales
1021301,1,15,1150,1150,35,2840,102,966.9797,973.20636,976.4355,,948.9826,351501,21301,1351501,New South Wales
1020904,1,10,1700,1700,60,2878,23,913.06915,899.5833,934.5794,,796.89496,601004,20904,1601004,New South Wales
1020905,1,10,1700,1700,60,2878,355,859.39307,852.30664,871.5112,,922.40955,601005,20905,1601005,New South Wales
1021302,1,15,1150,1150,35,2840,250,964.6238,852.61084,872.5028699999999,,863.0793,351502,21302,1351502,New South Wales
1021303,1,15,1150,1150,35,2840,184,1074.0164,891.9205,1058.8455,,945.6698,351503,21303,1351503,New South Wales
1021304,1,15,1150,1150,35,2840,201,832.1034,843.5239999999999,883.6474,,846.6546,351504,21304,1351504,New South Wales
1021401,1,15,1150,1150,35,2840,67,1052.872,913.9639999999999,956.24396,,926.0599,351501,21401,1351501,New South Wales
1021402,1,15,1150,1150,35,2840,57,1021.1991,890.1524,922.1785,,874.8143,351502,21402,1351502,New South Wales
1031808,1,5,2600,2600,35,2830,694,1005.3237,989.9852,1010.5115,914.7045,,350508,31808,1350508,New South Wales
1031809,1,5,2600,2600,35,2830,698,581.2812,741.9486,791.1139999999999,792.24646,,350509,31809,1350509,New South Wales
1031810,1,5,2600,2600,35,2830,551,980.285,953.9584,892.9611,899.9811,,350510,31810,1350510,New South Wales
1020907,1,10,1700,1700,60,2878,57,1031.3716,979.2901,878.4452,,921.9721,601007,20907,1601007,New South Wales
1021001,1,10,1700,1700,60,2836,49,947.4346300000001,991.5880000000001,793.8423,,970.8296,601001,21001,1601001,New South Wales
1021002,1,10,1700,1700,60,2835,140,1027.3761,897.4745,896.7009,,868.2986,601002,21002,1601002,New South Wales
1021103,1,15,1750,1750,35,2835,40,1027.9888,875.7084,884.6524,,807.56775,351503,21103,1351503,New South Wales
1021412,1,15,1150,1150,35,2840,504,887.5980000000001,896.6489999999999,951.1163,897.6647300000001,,351512,21412,1351512,New South Wales
1021501,1,15,1200,1200,35,2839,150,835.6832,787.3214,885.132,,830.03625,351501,21501,1351501,New South Wales
1021502,1,15,1200,1200,35,2839,23,1086.3862,1047.9778,977.9142,,918.3471699999999,351502,21502,1351502,New South Wales
1021503,1,15,1200,1200,35,2838,71,1048.7769,888.1958599999999,905.9719,,816.5677,351503,21503,1351503,New South Wales
1051304,1,10,7300,7300,30,2340,449,1164.3359,1156.8654,1185.1422,1196.9777,,301004,51304,1301004,New South Wales
1021003,1,10,1700,1700,60,2879,245,928.8268400000001,823.9858,805.8289,,862.747,601003,21003,1601003,New South Wales
1021203,1,15,1750,1750,35,2835,274,940.38715,894.02216,850.15765,960.8836699999999,,351503,21203,1351503,New South Wales
1021204,1,15,1750,1750,35,2835,775,962.5443,929.6731599999999,971.2999,930.2253400000001,,351504,21204,1351504,New South Wales
1021005,1,10,1700,1700,60,2836,57,1046.1189,1066.8262,928.3525,,903.2758,601005,21005,1601005,New South Wales
1021006,1,10,1700,1700,60,2836,942,803.0061,838.89734,884.4533,893.5980000000001,,601006,21006,1601006,New South Wales
1021007,1,10,1700,1700,60,2836,53,1036.0311,1030.8688,937.5529,,971.2576,601007,21007,1601007,New South Wales
1021008,1,10,1700,1700,60,2836,48,922.1461,830.9269400000001,845.11053,,822.3185,601008,21008,1601008,New South Wales
1021009,1,10,1700,1700,60,2878,51,997.7659,900.618,849.7231400000001,,803.69556,601009,21009,1601009,New South Wales
1021010,1,10,1700,1700,60,2835,64,1074.1233,997.51324,949.5276,,911.4945,601010,21010,1601010,New South Wales
1032214,1,5,8150,8150,35,2820,127,889.0675,832.3174,881.6269,,932.5221,350514,32214,1350514,New South Wales
1021011,1,10,1700,1700,60,2878,57,1049.5316,977.0244,864.3435,,862.0525,601011,21011,1601011,New South Wales
1021013,1,10,1700,1700,60,2836,219,758.3211,733.75323,780.6925,,889.4706,601013,21013,1601013,New South Wales
1021101,1,15,1750,1750,35,2835,132,967.67975,869.193,875.93225,,855.0519400000001,351501,21101,1351501,New South Wales
1021102,1,15,1750,1750,35,2877,89,885.3064,859.2041,795.76166,,787.3396,351502,21102,1351502,New South Wales
1021205,1,15,1750,1750,35,2835,580,892.7949,896.99286,933.00085,902.87506,,351505,21205,1351505,New South Wales
1021104,1,15,1750,1750,35,2877,39,858.232,917.42114,738.2559,,830.0686599999999,351504,21104,1351504,New South Wales
1021105,1,15,1750,1750,35,2835,88,1035.4459,922.8481,959.4729,,886.2157599999999,351505,21105,1351505,New South Wales
1021106,1,15,1750,1750,35,2672,178,624.38275,770.0887,641.9303,,725.7089,351506,21106,1351506,New South Wales
1021206,1,15,1750,1750,35,2835,639,1009.757,953.90735,974.3156,939.55804,,351506,21206,1351506,New South Wales
1021107,1,15,1750,1750,35,2835,137,964.5386,868.2482,869.5181,,864.7203400000001,351507,21107,1351507,New South Wales
1021108,1,15,1750,1750,35,2831,154,990.334,873.07104,866.8725599999999,,833.7777,351508,21108,1351508,New South Wales
1021109,1,15,1750,1750,35,2877,152,969.2828400000001,870.54584,901.0597,,891.2023,351509,21109,1351509,New South Wales
1021110,1,15,1750,1750,35,2877,122,873.5473599999999,805.25916,806.4621599999999,,918.59125,351510,21110,1351510,New South Wales
1021201,1,15,1750,1750,35,2835,530,1064.3657,988.3502,1042.7059,935.29034,,351501,21201,1351501,New South Wales
1021207,1,15,1750,1750,35,2835,452,1000.7279,933.18085,1018.9798,1009.8205,,351507,21207,1351507,New South Wales
1021208,1,15,1750,1750,35,2835,622,1002.3610000000001,953.6434300000001,985.1589,919.8562,,351508,21208,1351508,New South Wales
1032301,1,5,8150,8150,35,2820,772,831.3863,865.6192,916.85114,928.80994,,350501,32301,1350501,New South Wales
1021202,1,15,1750,1750,35,2835,143,1007.395,908.8549,933.6065,,862.6358,351502,21202,1351502,New South Wales
1032502,1,5,5400,5400,35,2850,756,924.1726699999999,953.5364400000001,914.4815,927.1511,,350502,32502,1350502,New South Wales
1021403,1,15,1150,1150,35,2840,98,989.4844,882.33466,941.12585,,881.5451699999999,351503,21403,1351503,New South Wales
1021504,1,15,1200,1200,35,2838,396,839.2139,852.9851,883.6010000000001,,871.0097699999999,351504,21504,1351504,New South Wales
1031901,1,5,2600,2600,35,2830,773,869.06604,853.29675,889.8835,896.2235,,350501,31901,1350501,New South Wales
1032503,1,5,5400,5400,35,2850,477,970.01715,919.8902,1013.2693,945.37274,,350503,32503,1350503,New South Wales
1021404,1,15,1150,1150,35,2840,88,851.9926,869.39624,915.6702,,801.8504,351504,21404,1351504,New South Wales
1021405,1,15,1150,1150,35,2840,229,882.3507,856.2992,889.1924,,910.7778300000001,351505,21405,1351505,New South Wales
1021602,1,15,1200,1200,35,2839,727,831.2579,847.5356,917.44147,922.2004,,351502,21602,1351502,New South Wales
1021603,1,15,1200,1200,35,2839,75,1036.1956,909.3117,976.42365,,825.8161,351503,21603,1351503,New South Wales
1021604,1,15,1200,1200,35,2831,58,1008.2737,899.9494,961.0050699999999,,886.18835,351504,21604,1351504,New South Wales
1021605,1,15,1200,1200,35,2839,128,858.07825,910.3829,849.1892,,837.10095,351505,21605,1351505,New South Wales
1031902,1,5,2600,2600,35,2830,763,950.65955,926.0336,892.7303,888.83636,,350502,31902,1350502,New South Wales
1031903,1,5,2600,2600,35,2830,850,1026.597,1006.8939999999999,1004.8136,995.2866,,350503,31903,1350503,New South Wales
1031904,1,5,2600,2600,35,2830,1176,750.6218,848.8734,868.3011,830.66943,,350504,31904,1350504,New South Wales
1021406,1,15,1150,1150,35,2840,189,1053.4109,804.4518,1050.6135,,882.1651,351506,21406,1351506,New South Wales
1021407,1,15,1150,1150,35,2840,23,1066.0455,879.095,941.2442599999999,,780.5565,351507,21407,1351507,New South Wales
1021408,1,15,1150,1150,35,2840,831,821.2416400000001,878.3426,934.872,920.7135,,351508,21408,1351508,New South Wales
1021409,1,15,1150,1150,35,2840,489,956.0944,895.4669,986.7302,959.0571,,351509,21409,1351509,New South Wales
1021410,1,15,1150,1150,35,2840,551,830.4117,890.8058,903.06696,899.3383,,351510,21410,1351510,New South Wales
1021411,1,15,1150,1150,35,2840,601,845.8877,899.8439999999999,964.4927,938.4436,,351511,21411,1351511,New South Wales
1040805,1,5,2100,2100,35,2357,568,1035.8248,969.2733,1020.8254,996.36005,,350505,40805,1350505,New South Wales
1021505,1,15,1200,1200,35,2838,75,878.1675,716.1435,861.4630000000001,,909.8174,351505,21505,1351505,New South Wales
1021506,1,15,1200,1200,35,2838,23,1046.1544,814.2466400000001,967.948,,793.0896,351506,21506,1351506,New South Wales
1021601,1,15,1200,1200,35,2839,97,1002.6995,942.0754,938.2079,,862.448,351501,21601,1351501,New South Wales
1031905,1,5,2600,2600,35,2830,1198,1152.9489,1136.1171,1122.02,1074.4908,,350505,31905,1350505,New South Wales
1040806,1,5,2100,2100,35,2357,446,1067.4576,954.8539400000001,1030.4358,,1003.2589999999999,350506,40806,1350506,New South Wales
1021606,1,15,1200,1200,35,2839,441,797.6197,856.04675,928.47675,909.6396,,351506,21606,1351506,New South Wales
1030101,1,10,950,950,35,2831,120,953.6158,915.6523,870.41406,,914.6381,351001,30101,1351001,New South Wales
1030102,1,10,950,950,35,2831,56,1081.1632,919.431,1011.7062,,864.9731400000001,351002,30102,1351002,New South Wales
1030103,1,10,950,950,35,2825,358,829.30817,848.7897300000001,865.31244,865.706,,351003,30103,1351003,New South Wales
1030104,1,10,950,950,35,2825,214,1008.8527,887.174,943.9181,,921.1940300000001,351004,30104,1351004,New South Wales
1032504,1,5,5400,5400,35,2850,541,976.19147,959.25555,964.03217,982.9893,,350504,32504,1350504,New South Wales
1062104,1,10,4850,4850,20,2480,580,1018.063,999.5053,991.2107,991.4528,,201004,62104,1201004,New South Wales
1030105,1,10,950,950,35,2831,145,1020.8045,875.7726,973.1773,,951.0706,351005,30105,1351005,New South Wales
1030106,1,10,950,950,35,2831,158,997.6236,893.4211,962.39575,,880.6901,351006,30106,1351006,New South Wales
1032505,1,5,5400,5400,35,2850,432,895.3661,930.04724,901.0251,950.87506,,350505,32505,1350505,New South Wales
1030107,1,10,950,950,35,2877,115,1030.1703,936.78546,916.7688,,832.5285,351007,30107,1351007,New South Wales
1030110,1,10,950,950,35,2825,796,953.9281,877.8361,894.5663,939.70605,,351010,30110,1351010,New South Wales
1030111,1,10,950,950,35,2825,696,988.63525,940.68,976.5233,976.2732,,351011,30111,1351011,New South Wales
1030201,1,15,4600,4600,40,2873,92,1108.6783,1176.616,1003.2997,,1031.654,401501,30201,1401501,New South Wales
1030202,1,15,4600,4600,40,2873,204,1038.7267,1014.295,943.9925,,938.1041,401502,30202,1401502,New South Wales
1030203,1,15,4600,4600,40,2873,389,976.2382,880.5612,908.9021,,964.65094,401503,30203,1401503,New South Wales
1030204,1,15,4600,4600,40,2873,146,963.2377,808.5472,929.63574,,893.19275,401504,30204,1401504,New South Wales
1031307,1,5,5850,5850,35,2821,279,1064.1183,959.7023300000001,1018.5427,,960.7962,350507,31307,1350507,New South Wales
1031308,1,5,5850,5850,35,2821,148,1100.2188,1022.9565,994.54114,,883.9499,350508,31308,1350508,New South Wales
1030108,1,10,950,950,35,2825,306,1065.8801,946.24536,979.87695,,944.4190699999999,351008,30108,1351008,New South Wales
1030109,1,10,950,950,35,2825,461,954.1336699999999,924.3724,906.8161,964.4603,,351009,30109,1351009,New South Wales
1031401,1,10,7950,7950,35,2825,193,1031.4537,912.8816,985.3435699999999,,901.80035,351001,31401,1351001,New South Wales
1031402,1,10,7950,7950,35,2824,168,1002.2487,925.85266,923.4506,,913.8430000000001,351002,31402,1351002,New South Wales
1031403,1,10,7950,7950,35,2824,166,1056.4546,884.7032,969.9920699999999,,848.3041,351003,31403,1351003,New South Wales
1032506,1,5,5400,5400,35,2850,402,967.7104,921.88275,969.9106400000001,993.2124,,350506,32506,1350506,New South Wales
1030205,1,15,4600,4600,40,2874,175,966.189,896.3142,873.6470300000001,,836.2412,401505,30205,1401505,New South Wales
1030308,1,15,4600,4600,40,2669,122,1061.5562,910.02905,1009.5337,,892.12915,401508,30308,1401508,New South Wales
1032507,1,5,5400,5400,35,2850,718,952.2462,959.7991,924.4205300000001,971.5163,,350507,32507,1350507,New South Wales
1030206,1,15,4600,4600,40,2877,130,1074.7742,987.8196,981.35236,,914.3800699999999,401506,30206,1401506,New South Wales
1030503,1,15,4600,4600,40,2672,799,979.8725599999999,895.3466,952.4769,975.1654699999999,,401503,30503,1401503,New South Wales
