cd_code,_urban_index_of_relative_socio_economic_advantage,rural_index_of_relative_socio_economic_advantage,index_of_relative_socio_economic_disadvantage,_index_of_economic_resources,index_of_education_and_occupation_,_seifa96_population,_state_code,_sd_code,_ssd_code,_lga_code,_sla_code,poa
2272311,1092.942,,1086.986,1086.1680000000001,1095.935,877,2,5,65,2310,2314,3165
2272910,1221.629,,1098.077,1122.726,1152.101,206,2,5,65,910,911,3188
2273208,1162.232,,1119.118,1123.835,1135.431,615,2,5,65,910,912,3193
2273310,1000.702,,1034.872,1014.505,1046.232,555,2,5,65,910,912,3190
2280206,1040.767,,1016.0930000000001,981.5110000000001,1139.112,298,2,5,5,5900,5901,3182
2300308,904.5210000000001,,852.2869999999999,838.3330000000001,1017.383,968,2,5,10,4330,4330,3011
2300501,920.6189999999999,,921.1469999999999,900.4730000000001,996.557,715,2,5,10,4330,4330,3011
2301111,1127.748,,1096.885,1077.767,1169.9260000000002,325,2,5,10,3110,3112,3016
2301513,962.7560000000001,,964.71,995.289,951.368,760,2,5,10,3110,3111,3018
2310306,1113.055,,1122.406,1080.147,1122.431,548,2,5,10,5060,5063,3040
2310911,990.16,,1003.564,1019.0139999999999,1010.2260000000001,456,2,5,10,5060,5065,3034
2311112,1048.39,,984.75,1049.3310000000001,959.1189999999999,792,2,5,10,5060,5065,3034
2311301,953.648,,875.9989999999999,906.283,1046.596,444,2,5,10,5060,5063,3031
2320108,1062.0810000000001,,1065.154,1049.053,1133.851,290,2,5,25,5250,5251,3057
2320803,958.63,,904.895,976.298,916.2589999999999,827,2,5,25,5250,5253,3060
2321304,925.591,,910.172,950.678,898.202,706,2,5,25,5250,5253,3060
2330107,995.541,,948.447,967.722,1010.046,679,2,5,30,1890,1891,3070
2330306,965.895,,936.216,1007.4689999999999,947.5880000000001,240,2,5,30,1890,1891,3071
2330809,1021.534,,1035.626,1011.6460000000001,1101.664,744,2,5,30,1890,1891,3070
2331103,934.573,,908.9639999999999,946.035,896.0319999999999,597,2,5,30,1890,1892,3073
2331905,924.107,,929.669,940.2710000000001,965.1080000000001,684,2,5,30,1890,1892,3072
2340810,962.309,,1036.121,1064.18,975.689,658,2,5,80,1610,1616,3802
2341103,913.76,,1006.702,1006.712,951.063,852,2,5,80,1610,1612,3805
2341507,,1025.542,971.829,984.383,931.455,658,2,5,80,1450,1452,3814
1401110,1090.595,,1069.355,1087.1589999999999,1172.573,325,1,5,5,7070,7070,2010
2341605,921.962,,1037.042,1056.985,955.3589999999999,558,2,5,80,1610,1613,3976
2342204,876.323,,883.4860000000001,946.181,851.7819999999999,850,2,5,80,1610,1616,3177
2350503,1158.59,,1113.242,1129.753,1179.381,712,2,5,45,1110,1114,3101
2351808,1151.046,,1149.641,1136.765,1170.735,251,2,5,45,1110,1111,3103
2352502,1270.087,,1186.8319999999999,1227.756,1227.823,709,2,5,45,1110,1112,3124
2371607,1047.333,,1030.106,1071.478,967.403,741,2,5,75,2670,2671,3175
2371914,781.403,,792.0980000000001,771.308,810.0939999999999,291,2,5,75,2670,2671,3175
2380302,1160.1989999999998,,1112.598,1181.079,1097.95,811,2,5,50,4210,4214,3107
5030916,965.9639999999999,,1002.948,1033.413,956.1339999999999,534,5,5,15,8750,8758,6027
1401213,1019.1619999999999,,925.43,1037.062,1045.3319999999999,233,1,5,5,7070,7070,2010
2381007,1081.771,,1094.203,1119.8410000000001,1056.921,575,2,5,50,4210,4214,3111
2381101,1133.254,,1094.113,1145.395,1086.812,1104,2,5,50,4210,4214,3109
5010405,981.877,,1072.986,1042.238,1034.3239999999998,804,5,40,10,7560,7560,6714
5011011,880.299,,905.548,950.9780000000001,948.93,543,5,40,5,7280,7280,6722
3251603,848.94,,786.9580000000001,871.745,814.31,759,3,5,30,4600,4656,4114
5021804,974.8789999999999,,943.572,992.166,849.8789999999999,146,5,35,15,4060,4060,6525
5022608,921.178,,943.135,934.666,918.196,595,5,35,15,3500,3500,6530
5022702,,907.2239999999999,1102.423,1100.106,973.095,115,5,25,15,5880,5880,6477
1101509,1108.833,,1103.53,1059.343,1141.672,313,1,10,5,5900,5902,2303
5031604,1037.2839999999999,,1039.5710000000001,1058.9189999999999,1016.922,866,5,5,15,8750,8758,6024
5040213,,961.2389999999999,933.7139999999999,989.372,859.83,292,5,25,5,3570,3570,6503
5042505,840.238,,811.054,849.2739999999999,833.94,458,5,20,5,6440,6440,6312
5042601,,907.158,1015.9689999999999,945.24,933.807,228,5,20,5,2310,2310,6309
5050208,,925.0160000000001,1051.143,1032.527,929.427,31,5,10,10,1190,1190,6230
5050309,1009.2660000000001,,1029.9080000000001,1006.683,995.085,424,5,10,10,1190,1190,6230
5050601,993.5880000000001,,1010.293,1016.158,966.6619999999999,486,5,10,15,1260,1260,6280
5051405,,945.645,1048.9669999999999,955.0139999999999,980.6360000000001,243,5,10,20,5180,5180,6258
5052102,819.8919999999999,,676.373,779.5219999999999,760.128,555,5,15,10,70,70,6330
5060412,925.9069999999999,,901.4060000000001,939.64,896.88,663,5,5,20,7490,7490,6168
5061107,1026.0339999999999,,938.448,1006.448,907.663,392,5,10,5,5110,5110,6210
5080101,898.0189999999999,,907.937,994.61,846.2719999999999,493,5,5,20,4830,4830,6167
5081509,929.38,,876.9169999999999,922.5010000000001,893.6419999999999,453,5,5,20,1820,1820,6163
5071612,940.942,,961.684,1009.783,910.209,750,5,5,25,3780,3780,6107
5061501,,922.331,837.107,902.0239999999999,794.565,409,5,10,10,3990,3990,6218
5061612,987.2310000000001,,1026.639,1056.396,969.0,854,5,10,10,3990,3990,6230
5070412,954.75,,974.078,1015.817,923.049,377,5,5,10,4200,4200,6058
5070707,1064.448,,1069.317,1112.765,1031.235,686,5,5,25,210,210,6111
5071302,945.523,,948.52,1016.322,897.265,447,5,5,25,3780,3780,6110
5071713,990.7919999999999,,997.01,1029.653,959.081,303,5,5,25,3780,3780,6108
5081715,1191.369,,1133.136,1183.056,1121.685,985,5,5,20,1820,1820,6149
5081802,866.607,,788.427,864.6310000000001,831.557,621,5,5,20,1820,1820,6163
5081809,969.428,,908.684,981.908,889.24,433,5,5,20,1820,1820,6163
5090203,1190.388,,1126.79,1083.4180000000001,1189.375,329,5,5,5,7980,7980,6008
5090305,1180.856,,1137.601,1060.958,1276.986,271,5,5,5,7980,7980,6009
5091508,997.757,,963.3389999999999,998.193,1006.543,521,5,5,20,3430,3432,6160
5092705,971.188,,941.5189999999999,974.388,947.9630000000001,365,5,5,20,5320,5320,6156
5100211,1212.211,,1122.4769999999999,1189.865,1125.219,818,5,5,15,7910,7915,6020
5100301,1009.752,,1036.682,1039.632,997.6060000000001,544,5,5,15,7910,7914,6021
5130103,,861.943,670.635,734.456,809.4060000000001,88,5,30,5,4970,4970,6440
5100312,1057.386,,1075.016,1087.389,1028.018,386,5,5,15,7910,7914,6022
5101308,906.1289999999999,,918.835,873.914,955.2180000000001,567,5,5,15,7910,7914,6021
5101708,989.528,,961.692,929.5,1055.3,335,5,5,15,7910,7916,6051
5110406,1066.82,,1068.0610000000001,1093.938,1018.5880000000001,524,5,5,10,6090,6090,6081
5110507,1085.178,,1062.593,1089.068,1030.53,642,5,5,10,6090,6090,6073
5110516,1005.9810000000001,,1032.705,1061.851,961.727,630,5,5,10,6090,6090,6082
5111002,994.345,,992.653,1010.533,976.5060000000001,584,5,5,10,350,350,6054
5111806,1018.791,,1027.021,1118.323,962.3539999999999,602,5,5,10,8050,8050,6066
5120310,994.273,,1004.194,917.9830000000001,1105.171,422,5,5,5,1310,1310,6007
5120511,1038.3519999999999,,1054.553,1004.707,1096.572,349,5,5,5,8570,8570,6016
5120701,1065.385,,1100.358,1064.621,1136.434,428,5,5,5,8570,8570,6016
5120703,1108.27,,1095.035,1050.505,1163.871,257,5,5,5,8570,8570,6007
5121913,1077.215,,1106.722,1005.335,1134.86,150,5,5,25,7840,7840,6151
5130402,995.179,,980.97,1046.369,935.153,796,5,30,5,4280,4280,6430
2011106,,996.4810000000001,980.5319999999999,960.186,932.3,127,2,30,10,1270,1271,3531
5131613,956.25,,987.977,974.725,924.678,355,5,30,10,3290,3290,6450
5131701,853.585,,773.5310000000001,818.3330000000001,813.047,895,5,30,10,3290,3290,6450
5132204,,813.625,1065.995,978.673,953.5419999999999,155,5,15,5,4130,4130,6337
8010301,1117.994,,1077.879,1079.114,1118.4489999999998,968,8,5,10,9399,7659,2615
8010404,1082.077,,1091.282,1095.583,1114.303,903,8,5,10,9399,3249,2617
8010502,1042.2089999999998,,1131.9569999999999,1118.72,1119.809,620,8,5,40,9399,239,2914
8011407,993.5889999999999,,1085.645,1072.66,1061.59,219,8,5,10,9399,4149,2615
2011909,,954.544,990.388,972.1469999999999,961.515,127,2,25,10,2980,2980,3414
2020109,,920.29,1065.089,998.705,984.985,212,2,30,15,2250,2250,3579
8010515,1000.846,,1101.73,1063.5330000000001,1123.195,270,8,5,40,9399,6249,2913
8010606,1091.992,,1135.015,1151.805,1113.875,783,8,5,10,9399,4779,2617
8011804,1069.329,,934.039,888.2389999999999,1075.4289999999999,255,8,5,10,9399,6669,2614
8013605,1155.57,,1093.795,1041.649,1195.428,468,8,5,5,9399,639,2612
8020901,1112.964,,1095.9289999999999,1049.8110000000001,1141.974,736,8,5,15,9399,6849,2607
8021805,1082.378,,1092.748,1135.232,1079.981,302,8,5,20,9399,7389,2611
1021409,967.372,,975.199,924.1210000000001,1019.2560000000001,474,1,35,15,1150,1150,2840
1021603,,837.965,1075.026,961.0039999999999,938.482,43,1,35,15,1200,1200,2839
1052605,950.072,,926.425,918.9069999999999,932.437,301,1,30,15,7400,7400,2372
2021607,940.67,,919.003,856.922,982.013,279,2,40,5,2830,2831,3630
8022507,966.9760000000001,,1025.7089999999998,1029.9289999999999,1038.5439999999999,870,8,5,25,9399,8379,2903
1042210,943.2330000000001,,881.835,884.048,899.387,291,1,30,10,5100,5100,2346
1050207,,1026.779,1052.2069999999999,985.783,1021.0010000000001,403,1,30,10,4200,4201,2360
1051706,,1175.787,1186.037,1057.87,1181.205,172,1,30,15,2650,2650,2350
1052206,,934.345,1001.441,982.926,963.791,163,1,30,15,6850,6850,2370
1060602,965.336,,990.0260000000001,1007.7130000000001,942.205,940,1,25,5,3200,3200,2460
1010502,,861.565,989.319,992.6239999999999,914.7189999999999,127,1,50,15,1600,1600,2652
1011806,1013.893,,1037.173,1031.984,984.6610000000001,725,1,50,15,4750,4750,2705
1020103,,1099.826,978.1389999999999,887.558,1034.376,210,1,60,10,9399,8809,2880
1030702,963.5360000000001,,1017.977,995.4839999999999,986.565,1046,1,40,15,2900,2900,2871
1031901,947.54,,1042.361,1022.623,988.177,525,1,35,5,2600,2600,2830
1032305,887.9580000000001,,770.575,841.709,836.828,499,1,35,5,8150,8150,2820
1040905,,1022.7510000000001,1060.847,974.7189999999999,1036.048,199,1,35,5,2100,2100,2357
1040909,,889.816,1051.971,1029.735,990.615,226,1,35,5,2100,2100,2379
1041205,946.934,,960.247,903.295,969.082,627,1,30,20,5750,5750,2390
1060712,943.528,,910.107,907.462,973.5219999999999,383,1,25,5,3200,3200,2460
1060814,,941.6419999999999,930.515,973.177,860.834,281,1,25,5,7600,7600,2462
1061011,,984.613,925.175,970.4680000000001,907.3580000000001,454,1,25,5,5000,5000,2460
1062401,1020.865,,1058.388,1031.328,1035.8339999999998,660,1,20,10,4850,4850,2480
1401805,1049.511,,1095.491,923.187,1142.645,581,1,5,5,7070,7070,2011
1070808,982.4960000000001,,977.815,984.69,964.872,446,1,20,10,1350,1350,2483
1071501,,1060.108,1071.048,1043.585,1037.515,523,1,20,10,250,250,2477
1071615,914.5319999999999,,902.794,934.934,857.663,355,1,20,5,7550,7551,2486
1071807,,1107.846,1072.223,1032.421,1040.6860000000001,537,1,20,10,250,250,2480
1080306,962.255,,939.302,921.8439999999999,986.193,701,1,25,5,1800,1800,2450
1081211,,996.058,855.327,886.416,893.664,328,1,25,10,4350,4350,2440
1081707,935.54,,933.9939999999999,923.578,961.26,478,1,25,5,1800,1800,2452
1090106,,1014.561,931.6619999999999,929.422,909.618,453,1,25,10,3750,3750,2444
1090411,935.617,,922.24,922.559,922.6110000000001,372,1,25,10,3750,3750,2444
1090709,942.597,,895.4069999999999,924.451,834.367,546,1,25,10,3750,3750,2443
1090908,,1000.448,986.5930000000001,984.2310000000001,942.7489999999999,375,1,25,10,3350,3350,2429
1091406,,1055.182,1000.784,993.831,974.735,522,1,25,10,3350,3350,2430
1101203,902.8660000000001,,823.5039999999999,836.063,911.7560000000001,700,1,10,5,5900,5902,2304
1101612,1063.0839999999998,,1083.388,1031.407,1154.1889999999999,221,1,10,5,5900,5902,2300
1110209,,1087.384,1035.995,1020.1160000000001,1003.4960000000001,353,1,10,10,2700,2700,2311
1091509,,1099.037,974.053,970.697,1002.6139999999999,607,1,25,10,3350,3350,2430
1101317,875.622,,821.56,859.005,853.023,160,1,10,5,5900,5902,2294
1092404,,1085.884,1016.196,976.7360000000001,982.717,519,1,10,10,3400,3400,2428
1092506,967.7710000000001,,1039.816,993.835,1017.185,960,1,25,10,3750,3750,2444
1100903,902.6610000000001,,885.32,854.975,950.216,506,1,10,5,5900,5902,2298
1101012,994.3969999999999,,951.6289999999999,957.427,999.245,319,1,10,5,5900,5902,2299
1110902,1095.027,,1109.987,1114.237,1085.475,588,1,10,5,5050,5050,2323
1111408,961.1010000000001,,977.888,979.3889999999999,926.443,671,1,10,5,6400,6400,2315
1361601,985.408,,981.55,1006.5830000000001,992.551,352,1,5,15,4450,4450,2218
1110911,893.0419999999999,,1022.682,1002.997,967.41,332,1,10,5,5050,5050,2323
1111004,,1044.633,1016.632,1066.1989999999998,950.21,501,1,10,5,5050,5050,2323
1111104,,1072.112,1006.32,1040.762,950.4839999999999,319,1,10,5,6400,6400,2321
1111503,,1035.073,975.1030000000001,1058.996,916.204,305,1,10,5,6400,6400,2301
1131301,977.7360000000001,,983.1080000000001,1034.96,911.967,518,1,10,5,1720,1720,2325
1120702,1013.809,,1068.0339999999999,1054.4660000000001,1030.003,757,1,10,5,4650,4650,2283
1121907,1022.617,,1083.515,1133.256,1028.075,653,1,10,5,4650,4650,2290
1122005,988.547,,1013.4169999999999,1028.558,981.808,707,1,10,5,4650,4650,2280
1131304,908.3960000000001,,864.92,879.382,892.711,451,1,10,5,1720,1720,2325
1122011,1158.756,,1134.3,1146.333,1122.526,306,1,10,5,4650,4650,2290
1130201,,992.5889999999999,938.297,902.581,930.012,497,1,10,10,5250,5250,2329
1130306,935.628,,896.1460000000001,897.159,930.737,568,1,10,10,6800,6800,2337
1130501,,981.3,943.04,924.3919999999999,915.17,174,1,10,10,5650,5650,2333
1131710,918.2589999999999,,954.847,1006.822,882.29,330,1,10,5,1720,1720,2326
1151410,935.6419999999999,,955.803,930.678,914.295,595,1,50,10,2200,2200,2590
1151502,,964.94,1007.7639999999999,934.797,989.571,356,1,45,10,3700,3700,2587
1151603,,872.4119999999999,954.7330000000001,860.5039999999999,936.918,219,1,45,10,1050,1050,2586
1130704,948.8589999999999,,981.2139999999999,982.913,926.488,549,1,10,10,5650,5650,2333
1140207,,986.1439999999999,921.808,949.909,897.83,612,1,40,15,1400,1403,2806
1140212,,990.7669999999999,907.7280000000001,908.7139999999999,908.946,230,1,40,15,1400,1403,2804
1150108,,837.909,1015.538,1001.222,957.315,185,1,40,15,800,800,2669
1150702,950.8989999999999,,962.569,948.793,948.931,649,1,45,10,8750,8750,2594
1150708,992.4839999999999,,990.211,973.22,960.064,495,1,45,10,8750,8750,2594
1160310,967.0989999999999,,935.747,963.4169999999999,922.972,687,1,55,10,2300,2300,2646
1150801,,940.053,1049.365,941.179,994.855,274,1,50,10,7350,7350,2666
1151402,950.918,,923.294,931.9789999999999,946.6,508,1,50,10,2200,2200,2590
1151409,941.672,,973.107,910.793,958.172,549,1,50,10,2200,2200,2590
1160404,,1113.5919999999999,1065.922,1031.469,1045.201,861,1,55,5,4050,4050,2642
1152008,,870.1210000000001,1008.6410000000001,908.2080000000001,940.5419999999999,144,1,45,10,2400,2400,2580
1152103,,903.013,1019.658,959.163,991.967,197,1,45,10,3600,3600,2581
1170809,,938.7539999999999,875.6039999999999,897.525,851.702,268,1,45,20,2050,2050,2631
1171515,,1091.733,1075.719,1006.8660000000001,1026.2830000000001,488,1,45,15,550,550,2550
1180509,923.5160000000001,,971.174,944.752,958.5319999999999,747,1,15,10,6950,6950,2539
1181509,1036.789,,984.1260000000001,971.299,1028.897,444,1,15,10,6950,6950,2539
1181801,986.4019999999999,,983.409,950.128,976.987,355,1,45,15,2750,2750,2536
1181902,,1040.615,1015.635,892.1569999999999,987.4010000000001,480,1,45,15,2750,2750,2536
1430305,953.352,,981.313,881.93,1109.9669999999999,514,1,5,10,6550,6550,2032
1181904,,1020.422,936.367,907.512,938.9989999999999,352,1,45,15,2750,2750,2537
1182114,,1124.098,1010.585,1006.1239999999999,1011.701,436,1,45,15,2750,2750,2537
1182209,,1024.726,1018.2860000000001,901.2739999999999,994.4110000000001,287,1,45,15,2750,2750,2546
1182405,928.586,,958.821,947.37,942.941,501,1,15,10,6950,6950,2541
1182611,927.803,,912.597,926.807,914.0160000000001,633,1,45,15,2750,2750,2536
1190911,991.457,,994.28,895.029,1085.979,630,1,15,5,8450,8450,2500
1191002,1202.288,,1130.42,1135.382,1158.1889999999999,622,1,15,5,8450,8450,2519
1192003,901.107,,846.5139999999999,892.775,862.6060000000001,527,1,15,5,8450,8450,2505
1200706,942.738,,990.428,1018.304,932.54,457,1,15,10,8350,8350,2577
1201010,1067.555,,1069.232,1034.509,1062.132,506,1,15,10,8350,8350,2575
1210713,978.086,,1017.1,965.822,992.885,363,1,5,70,8550,8550,2263
1212010,1002.188,,1012.8839999999999,1051.968,968.72,652,1,5,70,8550,8550,2261
1220103,,1060.5910000000001,1065.98,1036.1019999999999,1027.248,569,1,5,70,3100,3100,2250
1361705,1033.406,,1057.405,1068.313,1031.052,607,1,5,15,4450,4450,2218
1430310,989.8560000000001,,1053.913,870.041,1201.892,276,1,5,10,6550,6550,2032
1201107,1189.162,,1145.454,1166.984,1160.937,774,1,15,10,8350,8350,2576
1201111,1268.953,,1163.353,1203.2060000000001,1180.276,328,1,15,10,8350,8350,2576
1210603,944.829,,901.584,945.9739999999999,913.138,493,1,5,70,8550,8550,2262
1291311,941.07,,985.512,965.648,978.44,428,1,5,25,4900,4900,2170
1430507,1050.048,,1103.694,1012.722,1162.973,466,1,5,10,6550,6550,2031
1220202,,1191.13,1088.55,1140.504,1054.731,580,1,5,70,3100,3100,2250
1220807,1047.424,,1072.938,1078.214,1064.889,417,1,5,70,3100,3100,2260
1220812,1087.502,,1091.28,1041.069,1117.601,313,1,5,70,3100,3100,2260
1221702,1017.342,,1020.789,972.445,995.712,203,1,5,70,3100,3100,2256
1222109,1027.144,,1112.114,1108.524,1089.417,720,1,5,70,3100,3100,2250
1231006,1087.734,,1128.5339999999999,1106.665,1126.151,836,1,5,45,900,900,2777
1231105,1052.97,,1091.445,1107.7,1083.764,734,1,5,45,900,900,2777
1240110,1120.622,,1155.775,1131.95,1187.9189999999999,247,1,5,65,6370,6370,2105
1241507,1082.088,,1092.973,1183.905,1085.16,711,1,5,65,8000,8000,2086
1242512,1036.411,,1092.358,1062.78,1134.143,321,1,5,65,8000,8000,2096
1243201,1023.664,,1083.994,1018.4860000000001,1081.181,331,1,5,65,5150,5150,2095
1243311,879.188,,1020.331,982.993,1047.015,181,1,5,65,5150,5150,2095
1250209,1061.375,,1102.872,1111.5,1074.424,605,1,5,60,4000,4000,2082
1312208,1142.732,,1114.281,1169.442,1104.066,728,1,5,15,7150,7150,2230
1320710,783.7689999999999,,781.2589999999999,808.3580000000001,848.172,790,1,5,25,2850,2850,2165
1250312,1131.417,,1162.171,1173.982,1154.0339999999999,896,1,5,60,4000,4000,2079
1250510,1240.306,,1172.884,1292.663,1174.004,1049,1,5,60,4000,4000,2126
1251610,1059.197,,1107.327,1123.289,1105.366,247,1,5,60,4000,4000,2080
1261105,1165.691,,1126.4589999999998,1192.357,1123.0,601,1,5,50,500,500,2151
1321004,831.648,,737.143,790.418,846.245,376,1,5,25,2850,2850,2163
1330204,1039.973,,1053.58,1079.319,1026.938,509,1,5,40,6250,6250,2146
1361711,1043.111,,1053.988,1089.312,1042.142,508,1,5,15,4450,4450,2217
1270101,,971.904,950.568,1035.82,885.615,345,1,5,50,750,750,2765
1272014,958.993,,954.2719999999999,965.789,974.801,733,1,5,50,750,750,2147
1282004,1024.455,,1085.241,1108.1660000000002,1054.5,677,1,5,45,6350,6350,2745
1290908,856.9689999999999,,901.1060000000001,863.79,954.5039999999999,1107,1,5,25,4900,4900,2170
1291105,1035.057,,1006.904,1091.96,981.687,814,1,5,25,4900,4900,2170
1291305,1026.837,,1095.016,1150.72,1062.13,846,1,5,25,4900,4900,2170
1291910,1202.009,,1144.924,1215.531,1129.5839999999998,908,1,5,30,1450,1450,2570
1300301,950.238,,1076.6680000000001,1085.683,1000.679,989,1,5,30,1500,1500,2558
1301303,969.2610000000001,,1025.798,1007.903,1010.8489999999999,660,1,5,30,1500,1500,2167
1310611,1075.475,,1090.494,1142.763,1027.993,541,1,5,15,7150,7150,2232
1310908,1097.654,,1085.8519999999999,1125.927,1061.887,644,1,5,15,7150,7150,2232
1331801,889.755,,914.7330000000001,876.0189999999999,991.5210000000001,662,1,5,40,3950,3950,2142
1332405,869.1669999999999,,932.7689999999999,872.173,1003.206,653,1,5,40,3950,3950,2145
1332610,1062.518,,1042.022,1133.545,982.255,717,1,5,40,3950,3950,2145
1340303,971.434,,928.757,1017.81,925.5219999999999,729,1,5,40,200,200,2141
1340801,923.176,,903.885,931.54,940.1310000000001,864,1,5,20,350,350,2162
1340811,958.6419999999999,,984.3989999999999,996.419,951.669,448,1,5,20,350,350,2161
1340903,931.512,,927.257,967.403,937.025,1021,1,5,20,350,350,2162
1340907,985.7,,976.033,1054.901,974.783,484,1,5,20,350,350,2143
1340914,997.36,,964.198,999.475,1002.6160000000001,476,1,5,20,350,350,2143
1363204,1030.984,,1029.19,1092.4589999999998,1015.957,570,1,5,15,6650,6650,2219
1341805,1123.0510000000002,,1094.752,1170.254,1049.1660000000002,638,1,5,20,350,350,2214
1342611,1065.8010000000002,,1104.259,1102.866,1088.763,565,1,5,20,350,350,2211
1350804,976.166,,994.365,1016.946,996.4639999999999,699,1,5,20,1550,1550,2191
1351606,994.44,,1004.446,1010.795,1001.1239999999999,560,1,5,20,1550,1550,2208
1351805,1005.3810000000001,,1020.615,1041.698,1015.421,814,1,5,20,1550,1550,2206
1360402,1053.133,,1022.785,1078.866,1023.158,746,1,5,15,4150,4150,2210
