lga_code16,eafw_18_techfei_ns,eafw_18_techfei_tot,eafw_18_uniotis_ft,eafw_18_uniotis_pt,eafw_18_uniotis_ns,eafw_18_uniotis_tot,eafw_18_other,eafw_18_ns,eafw_18_tot,eafw_19_techfei_ft,eafw_19_techfei_pt,eafw_19_techfei_ns,eafw_19_techfei_tot,eafw_19_uniotis_ft,eafw_19_uniotis_pt,eafw_19_uniotis_ns,eafw_19_uniotis_tot,eafw_19_other,eafw_19_ns,eafw_19_tot,eafw_20_24_techfei_ft,eafw_20_24_techfei_pt,eafw_20_24_techfei_ns,eafw_20_24_techfei_tot,eafw_20_24_uniotis_ft,eafw_20_24_uniotis_pt,eafw_20_24_uniotis_ns,eafw_20_24_uniotis_tot,eafw_20_24_other,eafw_20_24_ns,eafw_20_24_tot,eafw_25_29_techfei_ft,eafw_25_29_techfei_pt,eafw_25_29_techfei_ns,eafw_25_29_techfei_tot,eafw_25_29_uniotis_ft,eafw_25_29_uniotis_pt,eafw_25_29_uniotis_ns,eafw_25_29_uniotis_tot,eafw_25_29_other,eafw_25_29_ns,eafw_25_29_tot,eafw_30over_techfei_ft,eafw_30over_techfei_pt,eafw_30over_techfei_ns,eafw_30over_techfei_tot,eafw_30over_uniotis_ft,eafw_30over_uniotis_pt,eafw_30over_uniotis_ns,eafw_30over_uniotis_tot,eafw_30over_other,eafw_30over_ns,eafw_30over_tot,eafw_tot_techfei_ft,eafw_tot_techfei_pt,eafw_tot_techfei_ns,eafw_tot_techfei_tot,eafw_tot_uniotis_ft,eafw_tot_uniotis_pt,eafw_tot_uniotis_ns,eafw_tot_uniotis_tot,eafw_tot_other,eafw_tot_ns,eafw_tot_tot,tot_16_techfei_ft,tot_16_techfei_pt,tot_16_techfei_ns,tot_16_techfei_tot,tot_16_uniotis_ft,tot_16_uniotis_pt,tot_16_uniotis_ns,tot_16_uniotis_tot,tot_16_other,tot_16_ns,tot_16_tot,tot_17_techfei_ft,tot_17_techfei_pt,tot_17_techfei_ns,tot_17_techfei_tot,tot_17_uniotis_ft,tot_17_uniotis_pt,tot_17_uniotis_ns,tot_17_uniotis_tot,tot_17_other,tot_17_ns,tot_17_tot,tot_18_techfei_ft,tot_18_techfei_pt,tot_18_techfei_ns,tot_18_techfei_tot,tot_18_uniotis_ft,tot_18_uniotis_pt,tot_18_uniotis_ns,tot_18_uniotis_tot,tot_18_other,tot_18_ns,tot_18_tot,tot_19_techfei_ft,tot_19_techfei_pt,tot_19_techfei_ns,tot_19_techfei_tot,tot_19_uniotis_ft,tot_19_uniotis_pt,tot_19_uniotis_ns,tot_19_uniotis_tot,tot_19_other,tot_19_ns,tot_19_tot,tot_20_24_techfei_ft,tot_20_24_techfei_pt,tot_20_24_techfei_ns,tot_20_24_techfei_tot,tot_20_24_uniotis_ft,tot_20_24_uniotis_pt,tot_20_24_uniotis_ns,tot_20_24_uniotis_tot,tot_20_24_other,tot_20_24_ns,tot_20_24_tot,tot_25_29_techfei_ft,tot_25_29_techfei_pt,tot_25_29_techfei_ns,tot_25_29_techfei_tot,tot_25_29_uniotis_ft,tot_25_29_uniotis_pt,tot_25_29_uniotis_ns,tot_25_29_uniotis_tot,tot_25_29_other,tot_25_29_ns,tot_25_29_tot,tot_30over_techfei_ft,tot_30over_techfei_pt,tot_30over_techfei_ns,tot_30over_techfei_tot,tot_30over_uniotis_ft,tot_30over_uniotis_pt,tot_30over_uniotis_ns,tot_30over_uniotis_tot,tot_30over_other,tot_30over_ns,tot_30over_tot,tot_tot_techfei_ft,tot_tot_techfei_pt,tot_tot_techfei_ns,tot_tot_techfei_tot,tot_tot_uniotis_ft,tot_tot_uniotis_pt,tot_tot_uniotis_ns,tot_tot_uniotis_tot,tot_tot_other,tot_tot_ns,tot_tot_tot,lga_name16
40120,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,6,0,0,6,3,0,0,8,12,0,0,12,0,0,19,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,0,3,4,8,22,6,8,0,13,25,4,0,28,16,10,62,0,0,0,0,0,0,0,0,95,0,98,0,4,0,8,5,0,0,5,106,3,120,4,17,0,14,53,8,0,58,37,0,114,0,12,0,10,74,6,3,84,7,0,100,19,53,0,74,267,49,0,314,17,9,418,7,14,0,19,39,29,0,68,5,5,104,14,80,0,92,52,110,0,158,49,86,389,50,173,0,224,489,190,3,686,320,114,1340,Adelaide Hills (DC)
40220,0,0,3,0,0,3,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,3,0,0,0,0,0,0,3,0,5,0,4,3,3,0,4,0,6,11,7,3,0,12,7,3,0,12,16,10,41,0,0,0,0,0,0,0,0,51,0,51,0,3,0,4,0,0,0,0,71,0,77,4,11,0,14,14,3,0,19,18,3,58,3,7,0,10,21,0,0,18,0,0,36,11,27,0,42,57,14,0,71,9,5,124,9,11,0,25,12,6,0,22,0,4,49,14,54,0,65,31,68,3,93,19,59,247,39,115,3,160,137,87,3,228,168,79,635,Alexandrina (DC)
40250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,6,0,0,0,0,3,3,11,0,0,0,0,0,4,0,3,0,3,12,3,18,0,18,0,9,0,14,4,4,42,3,26,0,33,3,14,0,18,7,7,62,Anangu Pitjantjatjara (AC)
40520,0,3,0,0,0,0,0,0,3,0,4,0,4,0,0,0,0,0,0,4,0,0,0,0,4,0,0,8,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,0,5,0,5,18,0,3,0,11,5,6,0,11,13,6,37,0,0,0,0,0,0,0,0,36,3,33,4,3,0,4,0,0,0,0,36,0,42,4,6,0,15,4,0,0,4,12,0,32,0,7,0,9,0,0,0,0,0,0,15,7,17,0,26,15,3,0,14,0,3,41,3,14,0,13,4,10,0,17,0,3,34,7,47,0,60,11,55,0,67,22,63,202,23,94,0,123,28,65,0,95,112,71,397,Berri and Barmera (DC)
40700,0,0,5,0,0,4,3,0,12,0,0,0,0,12,3,0,15,0,0,13,0,0,0,3,28,7,0,28,0,0,30,0,0,0,3,4,3,0,12,0,3,19,4,8,0,10,13,7,0,18,6,8,44,8,13,0,21,58,22,0,82,19,13,135,0,0,0,0,0,0,0,0,119,0,119,0,0,0,0,3,0,0,8,118,0,125,3,11,0,12,95,8,0,99,42,0,156,11,7,0,17,148,15,0,164,8,3,191,20,65,0,86,545,87,0,626,17,10,737,20,49,0,70,115,94,0,211,17,4,303,39,151,0,191,127,278,0,407,105,77,774,94,281,0,377,1030,481,5,1510,423,98,2405,Burnside (C)
40910,0,0,3,0,0,5,0,0,3,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,16,3,0,18,0,0,19,0,3,0,3,3,0,0,7,0,0,7,0,0,0,3,0,4,0,4,3,12,20,0,8,0,4,20,8,0,30,16,9,63,0,0,0,3,0,0,0,0,74,4,77,0,0,0,4,0,0,0,0,97,3,106,9,5,0,15,64,8,0,77,23,0,107,6,6,0,14,90,14,0,101,0,3,125,19,24,0,45,273,32,0,309,18,9,383,17,31,0,46,64,42,0,103,8,3,159,29,88,0,126,77,128,0,206,47,60,432,83,164,0,248,570,222,5,791,267,78,1390,Campbelltown (C) (SA)
41010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,10,0,0,0,0,0,3,0,3,8,3,10,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,16,0,16,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,3,6,0,11,0,4,15,0,6,0,11,0,4,0,4,0,3,16,0,23,0,29,3,8,0,17,5,18,71,4,39,0,46,6,17,0,25,30,29,129,Ceduna (DC)
41060,0,0,10,0,0,14,7,3,20,3,0,0,3,18,0,0,18,0,0,18,6,6,0,13,59,10,0,69,3,4,95,0,4,0,8,16,7,0,26,4,9,35,7,12,0,23,8,25,0,35,10,33,101,21,27,0,47,117,40,0,164,54,43,307,0,0,0,0,0,0,0,0,284,9,293,10,3,0,10,7,0,0,10,317,5,345,23,35,0,50,202,15,3,223,103,14,391,29,54,0,80,280,32,3,317,21,10,430,115,209,0,318,956,189,6,1149,72,31,1578,59,138,0,202,213,146,0,358,53,29,643,94,361,3,460,203,482,4,685,218,228,1590,323,794,7,1128,1852,875,16,2739,1068,332,5265,Charles Sturt (C)
41330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,4,0,4,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,4,0,7,0,4,0,8,0,3,0,3,0,0,13,3,8,0,10,3,13,0,16,3,9,39,3,18,0,27,4,12,0,19,14,9,70,Coober Pedy (DC)
41560,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,4,0,4,3,0,0,3,12,4,31,0,0,0,0,0,0,0,0,66,3,72,0,0,0,0,0,0,0,0,69,3,74,3,12,0,16,4,0,0,4,15,0,37,0,3,0,3,5,0,0,5,3,0,13,0,25,0,24,12,5,0,22,3,5,57,3,4,0,10,6,8,0,11,0,6,26,4,28,0,29,11,40,0,48,21,58,146,14,72,0,82,33,55,0,88,177,74,423,Copper Coast (DC)
41750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,4,0,4,0,12,23,0,6,0,6,0,3,0,4,6,10,29,Elliston (DC)
42030,0,0,3,0,0,3,3,0,6,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,4,0,0,3,0,0,4,0,0,0,0,3,0,0,3,0,0,3,6,3,0,7,0,3,0,6,0,0,12,8,3,0,9,17,5,0,21,17,0,40,0,0,0,0,0,0,0,0,105,0,105,3,3,0,4,0,0,0,0,112,0,122,5,3,0,7,33,0,0,34,45,3,90,4,15,0,18,44,4,0,45,3,7,70,18,31,0,53,116,31,0,150,11,4,213,5,16,0,23,19,21,0,40,9,8,70,12,70,0,80,18,60,0,82,30,39,239,41,138,0,185,228,120,5,349,317,60,908,Gawler (T)
42110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,3,0,0,8,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,9,0,9,0,5,0,5,0,0,0,0,3,0,8,0,0,0,0,4,0,0,4,0,0,3,0,0,0,0,3,4,0,8,0,0,17,0,0,0,0,0,0,0,4,0,0,5,0,12,0,19,0,16,0,21,3,22,55,3,20,0,26,6,19,0,30,21,26,108,Goyder (DC)
42250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,3,0,0,3,3,7,13,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,11,0,18,0,0,0,0,4,0,0,4,0,0,5,0,3,0,3,0,0,0,0,0,0,4,0,10,0,8,3,0,0,3,0,0,15,0,9,0,9,0,0,0,0,0,0,5,0,14,0,18,0,10,0,10,10,36,75,3,32,0,36,5,8,0,16,36,43,133,Grant (DC)
41190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,5,3,7,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,0,4,0,7,0,7,0,0,0,0,0,0,5,0,7,0,8,0,4,0,3,3,7,22,4,9,0,16,0,5,0,4,20,4,42,Cleve (DC)
41830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,3,0,0,7,0,3,0,3,0,7,0,7,3,4,21,0,3,0,6,0,13,0,12,15,10,41,Flinders Ranges (DC)
41960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,4,0,7,0,7,0,0,14,0,8,3,6,0,5,0,5,10,3,31,Franklin Harbour (DC)
42600,0,0,3,0,0,3,0,0,8,0,0,0,0,7,0,0,7,3,0,10,3,3,0,8,24,6,0,29,0,0,39,0,0,0,4,0,0,0,0,3,0,7,0,3,0,3,4,8,0,12,3,9,24,4,8,0,12,35,15,0,51,29,9,104,3,0,0,3,0,0,0,0,168,7,173,6,3,0,10,7,0,0,7,199,5,213,10,10,0,17,83,7,0,93,59,6,169,8,10,0,24,143,12,0,159,12,0,187,45,73,0,117,485,73,0,551,20,8,698,20,38,0,60,97,39,0,139,16,9,224,37,86,0,124,84,125,0,206,59,71,464,123,225,0,353,895,259,0,1157,533,97,2136,Holdfast Bay (C)
42750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,8,0,3,0,3,6,0,0,7,3,3,13,0,0,0,0,0,0,0,0,11,0,17,0,0,0,0,0,0,0,0,19,0,22,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,3,0,0,3,0,0,4,0,6,0,6,7,3,0,6,0,0,16,0,5,0,5,0,0,0,5,0,3,15,8,18,0,20,0,10,0,12,4,14,55,9,30,0,38,14,17,0,30,45,19,132,Kangaroo Island (DC)
43080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,3,0,4,0,4,0,0,0,4,3,12,22,0,12,0,10,3,0,0,8,3,14,33,Karoonda East Murray (DC)
43650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,12,0,0,0,3,8,0,0,8,11,12,31,0,0,0,0,0,0,0,0,15,0,17,3,0,0,6,0,0,0,0,31,3,39,0,7,0,9,13,0,0,13,9,0,31,0,4,0,6,12,0,0,12,0,0,16,0,27,0,32,39,9,0,47,7,6,84,4,8,0,12,6,9,0,13,0,8,32,12,35,0,49,16,48,0,57,31,42,172,21,84,0,108,84,59,0,144,93,54,394,Light (RegC)
43710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,5,5,0,0,0,0,0,3,0,3,7,8,13,0,0,0,0,0,0,0,0,12,0,16,0,0,0,0,0,0,0,0,10,0,9,0,3,0,3,0,0,0,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,5,0,5,0,5,3,3,0,5,0,0,9,3,11,0,15,0,10,0,12,5,23,57,4,25,0,26,8,15,0,14,40,28,111,Lower Eyre Peninsula (DC)
43790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,0,0,3,3,0,3,13,3,17,0,0,0,0,0,0,0,0,45,0,44,0,0,0,0,0,0,0,0,52,3,51,0,11,0,12,0,0,0,3,18,4,36,0,7,0,7,9,0,0,6,0,0,20,5,13,0,20,21,4,0,23,0,0,48,0,11,0,9,3,13,0,13,3,0,29,9,38,0,47,12,16,0,31,10,49,131,19,80,0,96,37,42,0,79,132,59,367,Loxton Waikerie (DC)
43920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,6,4,0,12,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,7,0,4,0,0,0,5,3,0,0,3,5,0,6,0,0,0,0,0,0,0,3,0,0,3,3,10,0,8,25,3,0,30,0,3,43,0,12,0,12,0,0,0,0,4,3,20,6,25,0,29,6,3,0,11,12,15,75,14,43,0,59,43,12,0,49,29,21,157,Mallala (DC)
44620,0,0,0,0,0,0,3,0,7,0,3,0,3,0,0,0,0,0,0,4,0,0,0,0,6,0,0,6,0,0,17,0,0,0,0,0,3,0,3,3,0,4,0,5,0,5,4,6,0,10,3,7,30,5,5,0,12,17,7,0,27,32,12,80,0,0,0,4,0,0,0,0,169,0,172,3,12,0,14,0,0,0,0,176,6,197,5,20,0,25,12,0,0,11,58,0,93,5,40,0,41,26,0,0,32,12,3,83,31,91,3,118,70,21,0,92,9,11,230,14,35,0,46,16,39,0,56,11,3,118,22,112,0,139,35,143,0,178,51,111,482,83,301,4,386,163,200,0,362,489,141,1380,Mount Gambier (C)
44830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,4,0,4,0,0,0,3,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,4,0,4,0,3,0,0,0,0,0,0,10,0,3,0,7,0,0,0,0,0,0,6,0,7,0,11,0,0,0,3,0,12,27,3,16,0,18,4,3,0,8,16,13,58,Mount Remarkable (DC)
43220,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,3,0,0,3,0,5,5,0,0,0,0,0,3,0,7,0,15,19,0,0,0,4,7,7,0,11,12,17,45,Kimba (DC)
43360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,4,6,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,8,0,8,0,3,0,5,0,19,35,4,8,0,18,5,10,0,13,30,19,70,Kingston (DC) (SA)
44000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Maralinga Tjarutja (AC)
44060,0,0,6,0,0,4,9,0,17,0,0,0,0,15,0,0,15,0,0,11,3,10,0,15,42,3,0,46,3,3,67,0,0,0,3,8,5,0,12,3,0,16,0,13,0,13,12,10,0,21,13,15,65,8,25,0,31,82,17,0,99,43,23,196,0,0,0,3,0,0,0,0,186,3,186,3,3,0,3,3,0,0,3,215,10,232,9,23,0,30,111,15,0,128,93,3,254,15,30,0,41,176,8,0,192,4,8,246,67,107,3,170,668,98,3,765,43,9,992,31,65,0,98,158,89,0,253,30,3,386,57,220,0,278,149,279,0,435,134,111,956,184,445,3,632,1275,492,6,1771,706,153,3254,Marion (C)
44210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,0,0,4,0,0,0,4,5,3,11,0,0,0,0,0,0,0,0,17,0,17,0,0,0,0,0,0,0,0,17,0,21,0,4,0,4,0,0,0,0,5,0,8,0,3,0,5,5,0,0,5,0,0,16,5,3,0,12,9,0,0,9,4,3,32,0,6,0,10,0,0,0,5,3,0,10,0,16,0,15,3,20,0,20,6,26,72,10,36,0,49,22,21,0,42,55,33,179,Mid Murray (DC)
44340,0,0,8,0,0,8,0,0,12,0,0,0,3,11,0,0,10,0,0,14,3,0,0,3,44,4,0,51,0,3,62,4,7,0,10,15,8,0,24,0,3,32,0,8,0,8,13,26,0,47,13,13,84,4,20,0,22,95,45,0,141,39,17,219,0,0,0,3,0,0,0,0,200,6,206,0,7,0,4,4,0,0,4,212,6,230,7,19,0,19,105,9,0,119,67,3,209,15,25,0,35,192,8,0,208,13,0,257,54,98,0,153,769,121,3,895,21,22,1082,19,64,0,89,247,123,0,365,25,9,495,40,220,4,262,245,643,3,897,148,130,1443,139,435,4,576,1567,916,3,2483,689,168,3916,Mitcham (C)
44550,0,0,4,0,0,7,7,0,11,0,3,0,3,3,0,0,3,0,0,3,3,7,0,4,13,0,0,17,3,3,25,3,0,0,5,0,0,0,0,3,0,11,0,4,0,4,3,6,0,5,3,4,19,8,16,0,20,26,11,0,32,34,8,94,0,4,0,4,0,0,0,0,143,3,153,4,3,0,5,0,0,0,0,179,0,188,9,12,0,22,51,4,0,58,63,4,145,4,21,0,26,69,14,0,79,9,0,118,32,73,0,102,217,37,0,259,17,11,386,13,42,0,56,23,34,0,49,9,4,118,31,102,0,141,43,122,0,161,38,104,443,101,253,0,352,403,210,3,613,462,131,1556,Mount Barker (DC)
45040,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,7,0,0,7,0,0,15,0,0,0,3,0,0,0,3,0,0,4,0,0,0,0,3,3,0,10,0,10,18,4,7,0,8,11,7,0,21,14,13,56,0,3,0,3,0,0,0,0,66,0,69,0,5,0,10,0,0,0,0,89,8,106,0,14,0,12,21,0,0,17,34,4,70,3,6,0,14,21,6,0,23,5,4,45,17,42,0,58,76,9,0,89,24,9,170,3,25,0,33,13,14,0,34,9,12,80,11,83,0,98,31,86,0,118,42,94,353,37,175,5,220,167,116,0,281,269,124,895,Murray Bridge (RC)
45090,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,3,4,6,17,0,3,0,3,0,3,0,3,13,14,31,0,0,0,0,0,0,0,0,49,0,52,0,3,0,3,0,0,0,0,31,0,40,0,4,0,4,0,0,0,3,18,0,24,3,0,0,6,3,3,0,6,0,0,9,3,17,0,20,13,11,0,25,3,4,54,3,10,0,8,5,8,0,11,3,6,32,3,31,0,34,4,28,0,34,33,49,142,16,58,0,68,26,48,0,74,138,66,346,Naracoorte and Lucindale (DC)
45120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,3,3,0,0,3,4,3,9,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,18,0,17,0,0,0,0,0,0,0,0,3,0,9,0,3,0,0,0,0,0,3,0,0,3,0,4,0,7,9,0,0,11,0,0,15,0,5,0,5,0,0,0,3,3,0,11,3,10,0,11,3,7,0,9,3,22,49,3,24,0,31,16,16,0,26,44,21,123,Northern Areas (DC)
45290,0,0,7,0,0,9,3,0,14,0,0,0,3,3,0,0,8,0,0,6,0,3,0,3,42,9,0,53,5,0,60,3,3,0,7,13,10,0,20,0,3,30,3,7,0,13,13,9,0,16,5,15,53,6,15,0,26,79,25,0,105,37,23,187,0,0,0,0,0,0,0,0,160,0,159,3,3,0,6,3,0,0,3,205,4,217,10,16,0,27,140,10,0,147,86,0,254,13,23,0,35,202,14,0,224,6,4,271,56,76,0,124,821,137,5,962,43,16,1144,42,62,0,107,193,126,3,321,41,15,476,41,199,0,248,158,284,3,442,132,90,918,157,383,3,545,1512,575,5,2097,674,128,3445,Norwood Payneham St Peters (C)
