lga_code16,pvte_2000_2999_mng,pvte_2000_2999_pro,pvte_2000_2999_tectw,pvte_2000_2999_copsw,pvte_2000_2999_claw,pvte_2000_2999_swks,pvte_2000_2999_maopdv,pvte_2000_2999_lab,pvte_2000_2999_idns,pvte_2000_2999_tot,pvte_3000mo_mng,pvte_3000mo_pro,pvte_3000mo_tectw,pvte_3000mo_copsw,pvte_3000mo_claw,pvte_3000mo_swks,pvte_3000mo_maopdv,pvte_3000mo_lab,pvte_3000mo_idns,pvte_3000mo_tot,pvte_pins_mng,pvte_pins_pro,pvte_pins_tectw,pvte_pins_copsw,pvte_pins_claw,pvte_pins_swks,pvte_pins_maopdv,pvte_pins_lab,pvte_pins_idns,pvte_pins_tot,pvte_tot_mng,pvte_tot_pro,pvte_tot_tectw,pvte_tot_copsw,pvte_tot_claw,pvte_tot_swks,pvte_tot_maopdv,pvte_tot_lab,pvte_tot_idns,pvte_tot_tot,ns_nni_mng,ns_nni_pro,ns_nni_tectw,ns_nni_copsw,ns_nni_claw,ns_nni_swks,ns_nni_maopdv,ns_nni_lab,ns_nni_idns,ns_nni_tot,ns_1_149_mng,ns_1_149_pro,ns_1_149_tectw,ns_1_149_copsw,ns_1_149_claw,ns_1_149_swks,ns_1_149_maopdv,ns_1_149_lab,ns_1_149_idns,ns_1_149_tot,ns_150_299_mng,ns_150_299_pro,ns_150_299_tectw,ns_150_299_copsw,ns_150_299_claw,ns_150_299_swks,ns_150_299_maopdv,ns_150_299_lab,ns_150_299_idns,ns_150_299_tot,ns_300_399_mng,ns_300_399_pro,ns_300_399_tectw,ns_300_399_copsw,ns_300_399_claw,ns_300_399_swks,ns_300_399_maopdv,ns_300_399_lab,ns_300_399_idns,ns_300_399_tot,ns_400_499_mng,ns_400_499_pro,ns_400_499_tectw,ns_400_499_copsw,ns_400_499_claw,ns_400_499_swks,ns_400_499_maopdv,ns_400_499_lab,ns_400_499_idns,ns_400_499_tot,ns_500_649_mng,ns_500_649_pro,ns_500_649_tectw,ns_500_649_copsw,ns_500_649_claw,ns_500_649_swks,ns_500_649_maopdv,ns_500_649_lab,ns_500_649_idns,ns_500_649_tot,ns_650_799_mng,ns_650_799_pro,ns_650_799_tectw,ns_650_799_copsw,ns_650_799_claw,ns_650_799_swks,ns_650_799_maopdv,ns_650_799_lab,ns_650_799_idns,ns_650_799_tot,ns_800_999_mng,ns_800_999_pro,ns_800_999_tectw,ns_800_999_copsw,ns_800_999_claw,ns_800_999_swks,ns_800_999_maopdv,ns_800_999_lab,ns_800_999_idns,ns_800_999_tot,ns_1000_1249_mng,ns_1000_1249_pro,ns_1000_1249_tectw,ns_1000_1249_copsw,ns_1000_1249_claw,ns_1000_1249_swks,ns_1000_1249_maopdv,ns_1000_1249_lab,ns_1000_1249_idns,ns_1000_1249_tot,ns_1250_1499_mng,ns_1250_1499_pro,ns_1250_1499_tectw,ns_1250_1499_copsw,ns_1250_1499_claw,ns_1250_1499_swks,ns_1250_1499_maopdv,ns_1250_1499_lab,ns_1250_1499_idns,ns_1250_1499_tot,ns_1500_1749_mng,ns_1500_1749_pro,ns_1500_1749_tectw,ns_1500_1749_copsw,ns_1500_1749_claw,ns_1500_1749_swks,ns_1500_1749_maopdv,ns_1500_1749_lab,ns_1500_1749_idns,ns_1500_1749_tot,ns_1750_1999_mng,ns_1750_1999_pro,ns_1750_1999_tectw,ns_1750_1999_copsw,ns_1750_1999_claw,ns_1750_1999_swks,ns_1750_1999_maopdv,ns_1750_1999_lab,ns_1750_1999_idns,ns_1750_1999_tot,ns_2000_2999_mng,ns_2000_2999_pro,ns_2000_2999_tectw,ns_2000_2999_copsw,ns_2000_2999_claw,ns_2000_2999_swks,ns_2000_2999_maopdv,ns_2000_2999_lab,ns_2000_2999_idns,ns_2000_2999_tot,ns_3000mo_mng,ns_3000mo_pro,ns_3000mo_tectw,ns_3000mo_copsw,ns_3000mo_claw,ns_3000mo_swks,ns_3000mo_maopdv,ns_3000mo_lab,ns_3000mo_idns,ns_3000mo_tot,ns_pins_mng,ns_pins_pro,ns_pins_tectw,ns_pins_copsw,ns_pins_claw,ns_pins_swks,ns_pins_maopdv,ns_pins_lab,ns_pins_idns,ns_pins_tot,ns_tot_mng,ns_tot_pro,ns_tot_tectw,ns_tot_copsw,ns_tot_claw,ns_tot_swks,ns_tot_maopdv,ns_tot_lab,ns_tot_idns,ns_tot_tot,lga_name16
32770,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,11,24,26,44,16,17,5,22,4,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,Doomadgee (S)
32810,39,20,22,3,15,14,0,5,3,117,33,19,10,3,4,14,0,3,3,91,22,3,16,17,8,9,3,15,6,97,805,440,813,787,481,574,267,724,56,4945,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,7,12,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,8,18,4,6,10,9,0,4,0,12,41,70,Douglas (S)
33100,5,0,0,0,0,0,0,0,0,11,15,0,0,0,0,0,0,3,0,25,0,0,0,0,0,0,0,5,0,12,109,14,26,14,23,9,20,67,3,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Etheridge (S)
33200,11,0,0,0,0,0,20,0,0,35,9,5,0,0,0,0,0,5,0,19,14,0,0,0,0,0,4,0,0,19,240,28,52,20,49,43,58,116,5,612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,6,3,0,3,3,0,0,3,3,6,22,Flinders (S) (Qld)
33220,194,211,55,7,45,26,25,16,9,601,78,186,17,8,23,21,13,13,0,361,36,25,60,33,32,45,26,49,16,324,2693,2758,3445,3375,2865,3374,1592,2999,186,23292,3,0,0,0,0,0,0,0,7,17,0,0,0,0,0,0,0,0,15,20,0,3,3,3,0,0,0,4,13,27,0,0,0,0,0,0,0,0,27,38,0,0,0,7,3,5,3,10,19,45,0,3,0,4,3,0,3,6,21,49,0,0,3,9,3,3,3,4,16,44,0,0,0,4,0,0,3,3,16,31,3,0,3,3,0,0,0,0,3,21,0,0,0,0,0,0,0,0,6,9,0,3,0,0,0,0,0,0,3,6,0,3,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,6,17,0,0,4,4,0,0,7,0,50,67,13,14,23,40,13,15,20,31,214,388,Fraser Coast (R)
33360,361,472,1273,32,182,22,717,390,57,3505,359,375,754,8,87,12,185,210,32,2030,36,13,65,27,20,41,55,50,15,327,2338,2402,5244,1840,2337,2252,3037,3091,288,22822,0,0,3,0,0,0,0,3,6,15,0,0,0,4,0,0,0,0,9,13,0,0,0,0,0,0,0,4,7,8,3,0,0,3,0,0,0,3,13,22,0,0,0,0,0,0,0,0,16,18,0,0,3,5,0,0,0,0,14,21,0,0,0,0,0,3,3,0,4,14,0,0,3,0,0,0,0,3,15,26,0,0,3,0,0,0,0,3,10,22,0,0,0,0,0,0,0,0,7,12,0,0,3,0,0,0,0,0,8,11,0,0,0,0,0,0,0,0,7,12,0,0,3,0,0,0,3,3,12,19,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,3,4,0,36,46,12,3,26,13,6,4,15,27,150,262,Gladstone (R)
33430,3220,3167,1290,163,698,711,292,327,110,9976,2379,2446,333,146,418,463,78,109,111,6482,351,336,497,321,359,449,158,338,142,2944,26757,31467,30742,25139,28485,29334,12093,21725,2330,208075,0,3,9,3,8,5,3,6,78,115,0,3,4,14,3,12,0,8,50,96,3,11,11,5,14,8,6,18,71,147,0,5,16,11,3,12,3,21,81,156,3,4,3,18,12,14,8,33,94,193,5,14,24,19,11,18,7,38,103,234,10,9,29,18,22,16,18,30,136,285,15,5,36,15,29,17,13,28,101,256,11,18,42,11,12,7,13,16,106,247,12,16,28,7,11,3,3,7,48,131,11,7,10,3,6,9,0,6,38,92,5,5,5,0,0,3,0,3,23,49,6,8,7,0,5,0,3,0,15,41,3,3,3,0,0,3,0,0,20,34,15,36,47,25,22,30,24,38,431,668,105,149,272,139,163,147,108,247,1409,2749,Gold Coast (C)
33610,66,35,17,0,6,4,13,0,0,144,55,28,3,0,3,10,3,5,6,117,18,7,11,8,5,4,10,18,5,80,977,368,534,336,461,391,427,650,44,4184,4,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,7,3,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,7,0,8,3,0,4,5,3,20,50,Goondiwindi (R)
33620,142,98,67,7,21,16,34,24,3,416,71,81,18,0,12,12,9,3,4,213,54,15,33,29,21,34,20,38,10,254,2062,1401,1947,1428,1426,1683,1126,2054,128,13265,0,0,0,0,0,0,0,0,11,14,0,0,0,0,0,0,0,0,11,11,3,0,4,4,0,0,0,3,6,17,3,0,3,3,0,0,0,0,12,18,0,0,0,0,0,0,0,0,8,16,0,0,0,3,0,0,0,0,6,17,0,0,4,0,0,0,3,0,11,29,0,0,0,0,0,0,0,3,4,17,0,0,3,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,5,10,0,3,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,3,7,3,0,5,0,0,0,0,3,39,49,15,11,25,16,5,3,8,19,127,227,Gympie (R)
33800,35,24,14,3,8,6,3,7,0,98,42,28,3,0,3,0,0,0,0,77,22,3,12,5,4,10,8,10,5,87,640,377,583,368,385,375,395,481,33,3642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,3,3,8,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,3,0,5,0,4,9,19,45,Hinchinbrook (S)
33830,0,7,14,0,0,0,4,0,0,24,0,0,3,0,0,0,0,0,0,3,0,5,0,0,0,0,3,0,0,11,18,26,43,19,11,3,42,28,14,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hope Vale (S)
33960,698,686,363,25,135,99,88,36,28,2154,396,410,75,12,61,58,18,23,13,1072,53,47,94,91,70,94,61,107,45,659,5049,6486,6875,6082,5580,6483,4520,7332,546,48953,0,0,0,0,0,0,0,0,17,21,0,0,0,3,0,9,0,3,12,28,0,0,0,3,3,0,0,7,10,25,0,0,4,5,3,6,0,9,23,47,0,0,3,3,0,0,3,7,28,50,0,3,3,9,3,0,12,12,34,78,3,0,6,7,7,3,13,18,43,98,3,3,11,7,9,3,12,7,49,104,0,3,6,0,3,3,5,8,31,67,3,3,7,0,0,0,3,3,16,33,5,4,7,0,0,0,3,0,16,35,3,0,0,0,0,0,0,0,11,12,0,3,0,0,0,0,0,0,12,16,0,0,0,0,0,0,0,0,3,6,5,4,11,14,10,8,12,16,95,160,23,28,57,59,35,32,65,92,383,783,Ipswich (C)
33980,207,410,1876,32,104,5,2717,82,45,5478,458,299,1187,3,53,3,861,21,24,2919,35,11,70,11,9,7,139,28,18,335,1604,1176,5134,573,901,490,7261,1431,186,18752,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,3,10,11,0,0,0,0,0,0,0,3,4,14,0,0,0,0,0,0,0,0,8,13,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,4,0,3,3,15,0,0,0,0,0,0,0,0,9,14,0,0,4,0,0,0,0,3,3,13,0,0,0,0,0,0,0,3,10,14,0,0,0,0,0,0,3,0,0,6,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,4,4,0,3,3,3,0,0,9,0,38,56,6,7,17,11,3,10,18,16,96,188,Isaac (R)
34420,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,14,15,15,6,5,3,18,3,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,Kowanyama (S)
34530,75,65,42,3,18,12,18,4,0,240,64,50,17,3,17,10,3,8,3,176,16,5,18,9,17,11,17,19,3,120,1051,780,1156,952,840,871,408,1264,63,7376,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,7,0,0,3,0,0,0,0,0,4,10,0,0,0,3,0,0,0,0,0,6,0,0,3,0,4,0,0,0,3,9,0,0,0,0,0,0,0,0,0,11,0,0,3,0,0,0,3,0,7,9,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,13,24,3,0,11,8,12,0,5,4,54,99,Livingstone (S)
34570,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,0,3,3,17,13,14,15,14,13,3,7,33,5,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,7,Lockhart River (S)
34580,83,73,26,7,12,11,24,5,3,240,56,37,14,0,8,9,6,3,0,131,32,10,15,12,17,12,25,33,7,165,1562,861,1064,859,901,976,904,2138,82,9356,0,0,0,0,0,0,0,3,3,5,3,0,0,0,0,0,0,0,3,10,3,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,3,5,11,0,0,0,5,0,0,0,0,7,17,3,0,0,0,0,0,3,3,7,19,0,0,0,0,3,0,0,3,14,19,0,0,3,3,0,0,0,3,7,12,0,0,0,0,0,0,0,3,3,10,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,9,0,0,3,5,0,0,0,3,18,31,10,9,15,11,3,0,8,31,76,155,Lockyer Valley (R)
34590,1165,867,414,33,260,217,115,78,24,3179,721,562,102,23,98,102,32,43,23,1713,125,74,206,92,129,152,94,159,51,1080,9159,9145,11572,8208,10001,11051,6357,9102,803,75396,0,0,0,0,0,0,0,3,40,52,0,0,3,4,5,9,3,3,20,46,0,0,3,14,0,6,0,12,22,51,0,0,11,4,3,7,7,9,28,71,3,3,3,3,3,0,4,9,45,73,0,4,8,10,7,3,3,18,61,127,9,3,11,5,7,3,12,16,62,127,0,13,15,7,3,8,19,18,54,131,5,11,12,8,11,3,13,10,41,110,0,4,6,0,5,0,3,8,28,57,0,3,8,3,0,0,4,6,9,35,0,8,7,0,0,0,0,0,11,27,0,0,0,0,0,0,0,0,13,17,0,0,0,0,0,0,0,0,8,12,7,8,21,6,3,0,15,20,187,281,37,57,116,72,55,43,79,126,624,1211,Logan (C)
41010,15,7,6,4,0,0,12,0,0,47,11,11,0,0,3,0,3,0,0,26,15,3,3,0,3,3,0,0,3,31,284,122,134,160,122,127,104,182,24,1252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,5,0,0,0,4,0,3,3,6,15,27,Ceduna (DC)
41060,590,448,152,37,83,74,50,30,13,1475,362,285,32,46,38,36,8,20,16,841,54,48,68,37,41,61,26,51,16,404,4292,5162,5523,4298,4322,4647,2750,3719,354,35076,0,0,0,0,0,0,0,3,7,17,0,0,0,0,0,0,0,0,8,11,0,0,3,4,3,0,0,4,15,25,3,0,0,7,0,3,6,6,9,32,0,0,7,3,0,0,3,11,12,36,3,6,4,4,3,0,0,5,15,40,0,3,3,0,0,0,4,7,16,34,0,4,5,0,0,0,0,3,24,39,3,4,0,6,0,0,0,0,13,29,0,3,3,0,3,0,0,3,3,13,0,3,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,4,9,3,6,0,6,0,3,4,3,44,68,9,28,30,33,16,15,21,42,179,367,Charles Sturt (C)
37400,6,0,6,0,0,0,0,0,0,15,3,0,3,0,0,0,0,0,0,10,11,0,0,3,0,0,0,0,0,13,158,18,60,23,24,31,27,68,3,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,Winton (S)
37550,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,9,17,10,10,31,7,9,4,18,4,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Woorabinda (S)
41190,20,3,0,0,0,3,0,3,0,35,13,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,15,283,39,86,40,61,51,46,100,5,717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,12,Cleve (DC)
41750,8,0,0,0,4,0,0,0,0,11,14,0,0,0,0,0,0,0,0,19,3,0,0,0,0,0,3,0,0,8,190,16,25,19,31,20,15,62,4,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,Elliston (DC)
37570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,7,17,3,0,3,11,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,Wujal Wujal (S)
37600,3,3,0,0,0,0,0,0,0,8,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,28,45,17,50,16,3,5,25,5,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19,Yarrabah (S)
41960,7,3,4,0,0,0,0,0,0,13,6,0,3,0,0,0,0,0,0,8,10,0,5,0,0,0,0,3,0,18,137,25,47,31,29,36,31,57,0,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,Franklin Harbour (DC)
40070,2040,3539,372,70,564,208,31,35,60,6920,1756,2778,130,25,266,135,6,19,55,5171,89,184,78,103,152,80,14,60,51,817,10367,23516,6477,8414,15816,6970,827,4721,847,77955,0,0,0,3,0,0,0,3,26,35,0,3,0,10,0,4,0,7,28,47,0,0,3,5,3,4,3,6,29,56,0,3,3,0,3,3,0,5,46,67,0,6,0,5,0,4,3,6,47,68,0,0,10,11,7,0,3,8,39,84,3,3,12,7,13,0,3,4,34,82,0,7,5,7,6,0,7,16,48,101,0,7,3,4,4,3,0,4,40,69,0,7,5,0,3,0,0,0,14,36,0,3,0,0,3,0,0,0,12,18,0,3,0,0,0,0,0,0,10,14,0,3,0,0,3,0,3,0,4,17,3,3,0,0,0,0,0,0,22,29,4,11,10,7,19,7,0,13,147,219,17,64,52,70,68,30,21,73,539,949,Adelaide (C)
