lga_code16,sw_1000_1249_tot,sw_1250_1499_a_15_19,sw_1250_1499_a_20_24,sw_1250_1499_a_25_34,sw_1250_1499_a_35_44,sw_1250_1499_a_45_54,sw_1250_1499_a_55_64,sw_1250_1499_a_65_74,sw_1250_1499_a_75ov,sw_1250_1499_tot,sw_1500_1749_a_15_19,sw_1500_1749_a_20_24,sw_1500_1749_a_25_34,sw_1500_1749_a_35_44,sw_1500_1749_a_45_54,sw_1500_1749_a_55_64,sw_1500_1749_a_65_74,sw_1500_1749_a_75ov,sw_1500_1749_tot,sw_1750_1999_a_15_19,sw_1750_1999_a_20_24,sw_1750_1999_a_25_34,sw_1750_1999_a_35_44,sw_1750_1999_a_45_54,sw_1750_1999_a_55_64,sw_1750_1999_a_65_74,sw_1750_1999_a_75ov,sw_1750_1999_tot,sw_2000_2999_a_15_19,sw_2000_2999_a_20_24,sw_2000_2999_a_25_34,sw_2000_2999_a_35_44,sw_2000_2999_a_45_54,sw_2000_2999_a_55_64,sw_2000_2999_a_65_74,sw_2000_2999_a_75ov,sw_2000_2999_tot,sw_3000mo_a_15_19,sw_3000mo_a_20_24,sw_3000mo_a_25_34,sw_3000mo_a_35_44,sw_3000mo_a_45_54,sw_3000mo_a_55_64,sw_3000mo_a_65_74,sw_3000mo_a_75ov,sw_3000mo_tot,sw_pins_a_15_19,sw_pins_a_20_24,sw_pins_a_25_34,sw_pins_a_35_44,sw_pins_a_45_54,sw_pins_a_55_64,sw_pins_a_65_74,sw_pins_a_75ov,sw_pins_tot,sw_tot_a_15_19,sw_tot_a_20_24,sw_tot_a_25_34,sw_tot_a_35_44,sw_tot_a_45_54,sw_tot_a_55_64,sw_tot_a_65_74,sw_tot_a_75ov,sw_tot_tot,maopd_nni_a_15_19,maopd_nni_a_20_24,maopd_nni_a_25_34,maopd_nni_a_35_44,maopd_nni_a_45_54,maopd_nni_a_55_64,maopd_nni_a_65_74,maopd_nni_a_75ove,maopd_nni_tot,maopd_1_149_a_15_19,maopd_1_149_a_20_24,maopd_1_149_a_25_34,maopd_1_149_a_35_44,maopd_1_149_a_45_54,maopd_1_149_a_55_64,maopd_1_149_a_65_74,maopd_1_149_a_75ov,maopd_1_149_tot,maopd_150_299_a_15_19,maopd_150_299_a_20_24,maopd_150_299_a_25_34,maopd_150_299_a_35_44,maopd_150_299_a_45_54,maopd_150_299_a_55_64,maopd_150_299_a_65_74,maopd_150_299_a_75ov,maopd_150_299_tot,maopd_300_399_a_15_19,maopd_300_399_a_20_24,maopd_300_399_a_25_34,maopd_300_399_a_35_44,maopd_300_399_a_45_54,maopd_300_399_a_55_64,maopd_300_399_a_65_74,maopd_300_399_a_75ov,maopd_300_399_tot,maopd_400_499_a_15_19,maopd_400_499_a_20_24,maopd_400_499_a_25_34,maopd_400_499_a_35_44,maopd_400_499_a_45_54,maopd_400_499_a_55_64,maopd_400_499_a_65_74,maopd_400_499_a_75ov,maopd_400_499_tot,maopd_500_649_a_15_19,maopd_500_649_a_20_24,maopd_500_649_a_25_34,maopd_500_649_a_35_44,maopd_500_649_a_45_54,maopd_500_649_a_55_64,maopd_500_649_a_65_74,maopd_500_649_a_75ov,maopd_500_649_tot,maopd_650_799_a_15_19,maopd_650_799_a_20_24,maopd_650_799_a_25_34,maopd_650_799_a_35_44,maopd_650_799_a_45_54,maopd_650_799_a_55_64,maopd_650_799_a_65_74,maopd_650_799_a_75ov,maopd_650_799_tot,maopd_800_999_a_15_19,maopd_800_999_a_20_24,maopd_800_999_a_25_34,maopd_800_999_a_35_44,maopd_800_999_a_45_54,maopd_800_999_a_55_64,maopd_800_999_a_65_74,maopd_800_999_a_75ov,maopd_800_999_tot,maopd_1000_1249_a_15_19,maopd_1000_1249_a_20_24,maopd_1000_1249_a_25_34,maopd_1000_1249_a_35_44,maopd_1000_1249_a_45_54,maopd_1000_1249_a_55_64,maopd_1000_1249_a_65_74,maopd_1000_1249_a_75ov,maopd_1000_1249_tot,maopd_1250_1499_a_15_19,maopd_1250_1499_a_20_24,maopd_1250_1499_a_25_34,maopd_1250_1499_a_35_44,maopd_1250_1499_a_45_54,maopd_1250_1499_a_55_64,maopd_1250_1499_a_65_74,maopd_1250_1499_a_75ov,maopd_1250_1499_tot,maopd_1500_1749_a_15_19,maopd_1500_1749_a_20_24,maopd_1500_1749_a_25_34,maopd_1500_1749_a_35_44,maopd_1500_1749_a_45_54,maopd_1500_1749_a_55_64,maopd_1500_1749_a_65_74,maopd_1500_1749_a_75ov,maopd_1500_1749_tot,maopd_1750_1999_a_15_19,maopd_1750_1999_a_20_24,maopd_1750_1999_a_25_34,maopd_1750_1999_a_35_44,maopd_1750_1999_a_45_54,maopd_1750_1999_a_55_64,maopd_1750_1999_a_65_74,maopd_1750_1999_a_75ov,maopd_1750_1999_tot,maopd_2000_2999_a_15_19,maopd_2000_2999_a_20_24,maopd_2000_2999_a_25_34,maopd_2000_2999_a_35_44,maopd_2000_2999_a_45_54,maopd_2000_2999_a_55_64,maopd_2000_2999_a_65_74,maopd_2000_2999_a_75ov,maopd_2000_2999_tot,maopd_3000mo_a_15_19,maopd_3000mo_a_20_24,maopd_3000mo_a_25_34,maopd_3000mo_a_35_44,maopd_3000mo_a_45_54,maopd_3000mo_a_55_64,maopd_3000mo_a_65_74,maopd_3000mo_a_75ov,maopd_3000mo_tot,maopd_pins_a_15_19,maopd_pins_a_20_24,maopd_pins_a_25_34,maopd_pins_a_35_44,maopd_pins_a_45_54,maopd_pins_a_55_64,maopd_pins_a_65_74,maopd_pins_a_75ov,maopd_pins_tot,maopd_tot_a_15_19,lga_name16
32750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diamantina (S)
32770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Doomadgee (S)
32810,51,0,0,4,3,0,3,3,0,19,0,0,0,0,10,3,3,0,20,0,0,0,4,3,0,0,0,4,0,0,0,7,3,4,0,0,14,0,0,0,3,4,3,0,0,14,5,0,0,0,0,0,0,0,9,81,27,86,103,133,105,41,8,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,6,0,0,11,0,0,0,5,0,7,3,0,16,0,0,4,3,6,10,4,0,28,0,5,3,6,11,16,4,0,48,0,0,4,4,13,23,6,0,59,0,0,4,11,20,15,3,0,54,0,0,3,4,15,7,0,0,36,0,0,0,0,4,3,0,0,12,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,Douglas (S)
33100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,3,0,0,11,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Etheridge (S)
33200,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,8,6,0,3,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,4,0,0,0,3,0,5,0,0,11,0,0,0,0,3,3,0,0,7,0,0,4,0,6,3,0,0,8,0,0,0,3,5,0,0,0,11,0,0,0,0,0,3,0,0,6,0,0,4,0,9,5,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,Flinders (S) (Qld)
33220,197,0,3,12,30,18,19,3,0,84,0,0,3,9,14,13,5,0,40,0,0,3,10,11,12,0,0,35,0,0,4,3,10,10,0,0,24,5,0,3,5,3,7,3,3,27,11,3,4,8,4,9,0,3,45,859,387,474,526,621,455,108,10,3434,0,0,0,0,0,0,4,0,5,14,5,0,0,0,0,0,0,26,13,8,4,8,6,3,5,0,46,0,9,12,8,18,24,15,0,85,3,11,10,17,27,20,9,0,90,6,13,20,35,45,57,18,4,198,7,26,37,52,77,67,13,0,276,3,26,44,65,100,89,13,0,353,0,12,45,58,103,78,5,0,299,0,6,28,38,56,35,5,0,161,0,3,11,20,20,27,0,0,81,0,0,7,12,13,16,3,0,51,0,0,3,5,6,15,0,0,25,0,0,3,0,3,9,0,0,13,0,0,7,3,12,10,4,0,31,54,Fraser Coast (R)
33360,133,0,3,7,10,12,13,0,0,43,0,0,18,10,14,8,0,0,49,0,0,0,0,11,3,0,0,16,0,0,6,8,6,0,0,0,22,0,0,0,3,3,3,0,0,14,18,3,7,0,4,7,3,0,38,632,274,383,328,389,223,47,3,2280,0,0,5,3,0,3,0,0,11,8,0,0,0,3,3,0,0,24,3,5,5,0,3,3,0,0,23,6,7,14,0,17,11,8,0,47,5,5,15,0,3,14,7,0,56,9,10,8,11,9,28,3,0,82,3,15,22,21,28,29,5,0,128,0,27,32,39,51,45,7,0,212,0,31,56,83,106,72,9,0,357,4,34,99,87,94,84,9,0,412,0,22,100,105,106,76,9,0,424,0,10,77,124,119,96,10,0,431,0,4,110,206,284,166,14,0,783,0,3,32,56,59,52,3,0,199,3,0,3,9,29,15,5,0,63,45,Gladstone (R)
33430,2494,7,41,256,311,336,251,82,6,1287,3,17,175,234,266,178,59,5,932,3,5,72,161,172,117,45,7,582,0,6,102,206,205,137,48,9,718,3,6,59,146,122,88,29,17,471,122,68,63,67,75,52,25,0,481,5679,4563,4947,4299,4872,3824,1394,137,29713,9,8,11,6,16,14,3,0,68,100,26,9,16,9,12,3,0,174,81,59,42,31,35,27,18,3,310,52,69,70,59,63,74,47,6,433,49,100,107,88,95,126,87,9,666,70,163,205,185,266,223,104,6,1223,45,274,484,424,447,356,112,13,2154,26,185,582,617,652,536,125,5,2723,14,101,414,475,618,412,97,0,2126,0,26,219,257,312,233,30,0,1076,0,19,125,173,195,141,17,3,674,0,3,91,94,108,66,18,0,385,0,4,64,94,94,40,13,0,308,0,3,15,26,23,21,4,0,87,3,14,40,31,37,41,16,4,184,461,Gold Coast (C)
33610,29,0,0,0,11,5,0,3,0,14,0,0,0,4,3,0,0,0,9,0,0,0,0,7,0,0,0,7,0,0,0,0,3,0,0,0,4,0,0,0,6,4,0,0,0,10,0,0,0,0,0,0,0,0,4,77,38,55,72,75,56,19,0,400,0,0,0,0,4,0,0,0,4,3,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,5,0,0,0,0,3,0,0,0,9,0,0,0,3,3,0,0,0,8,3,0,3,3,6,15,8,0,37,0,6,10,8,13,7,3,0,41,0,4,15,15,19,21,7,0,95,3,10,24,11,20,22,0,0,105,0,3,17,9,16,11,8,0,60,0,0,6,10,6,7,0,0,38,0,0,3,5,4,5,0,0,25,0,0,0,3,9,4,0,0,10,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,3,0,14,15,Goondiwindi (R)
33620,95,0,0,5,13,10,14,3,0,47,0,0,3,9,8,4,0,0,34,0,0,3,4,4,6,0,0,15,0,3,3,6,5,4,0,0,16,0,0,3,0,4,3,0,0,12,9,6,0,8,4,8,0,0,31,370,189,252,271,346,219,58,3,1702,0,0,3,0,3,3,0,0,7,9,0,3,3,0,4,0,0,21,9,3,3,3,4,11,5,0,40,6,0,9,0,10,8,9,0,46,4,3,5,4,16,19,8,0,63,5,12,11,9,22,22,5,0,84,3,20,27,27,59,34,5,0,175,0,8,25,44,68,43,7,0,188,0,7,32,50,73,53,15,0,230,0,10,17,37,52,23,3,0,139,0,0,30,27,21,15,3,0,101,0,0,15,8,18,11,0,0,57,0,0,9,5,17,3,0,0,34,0,0,3,0,3,3,0,0,9,0,0,0,8,4,6,3,0,22,30,Gympie (R)
33800,16,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,11,101,24,41,68,69,58,20,3,383,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,16,0,3,0,0,0,3,0,0,8,0,0,0,5,0,3,0,0,10,0,4,3,8,7,4,4,0,33,0,5,4,6,28,14,3,0,69,0,3,10,16,28,22,8,0,87,0,3,14,20,17,29,3,0,89,0,0,7,15,18,17,5,0,63,0,0,0,5,11,4,0,0,27,0,0,4,0,4,3,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,8,5,Hinchinbrook (S)
33830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,10,0,0,3,4,0,0,0,0,7,0,0,5,3,0,0,0,0,8,0,0,0,0,3,0,0,0,4,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,Hope Vale (S)
33960,393,0,11,52,49,53,33,6,0,208,0,0,23,39,41,23,3,0,144,0,0,17,29,28,12,3,0,94,0,0,18,27,40,16,0,0,98,3,0,6,12,27,14,0,0,58,26,17,19,15,9,10,4,0,96,1811,1126,1123,923,904,553,118,17,6570,0,0,3,12,3,3,3,0,24,23,8,3,3,4,8,0,0,56,26,18,12,14,6,4,3,0,87,13,11,26,9,17,26,13,0,111,7,20,35,24,28,34,19,0,164,11,46,54,47,62,58,31,3,313,17,86,166,146,176,120,25,9,752,16,84,255,237,296,218,41,0,1139,3,73,224,275,292,199,35,0,1102,3,30,147,133,139,93,11,0,566,0,5,67,82,107,68,3,0,346,0,8,28,50,56,40,3,0,180,0,0,21,32,34,34,6,0,121,0,0,5,6,3,0,3,0,21,0,8,10,8,22,13,4,0,74,123,Ipswich (C)
33980,15,0,3,3,0,3,0,0,0,12,0,0,0,0,0,4,0,0,3,0,0,0,3,3,0,0,0,3,0,0,5,3,0,0,0,0,5,0,0,0,0,3,0,0,0,3,3,4,0,0,7,0,0,0,13,114,62,90,82,98,42,4,0,496,0,0,0,3,7,0,0,0,18,3,0,3,0,0,0,3,0,14,0,0,6,3,3,4,0,0,15,0,0,0,3,6,3,3,0,17,0,0,0,6,8,5,4,0,21,0,4,14,4,6,7,0,0,36,0,6,8,11,16,12,7,0,66,3,20,33,36,41,28,3,0,161,4,19,94,88,126,83,15,0,429,3,29,166,142,182,110,11,0,638,10,45,243,266,278,142,18,0,995,5,36,278,338,369,163,11,0,1205,0,50,652,879,729,379,23,0,2719,0,13,183,265,265,126,12,0,861,0,0,28,54,34,18,4,0,144,39,Isaac (R)
34420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kowanyama (S)
34530,50,0,0,3,5,8,0,0,0,22,0,3,0,6,0,0,0,0,8,0,0,0,3,3,0,0,0,6,0,0,5,0,5,4,3,0,12,0,0,0,0,4,0,0,3,8,4,0,0,3,0,3,0,0,12,260,100,105,128,164,104,30,3,880,0,0,0,0,0,4,0,0,5,3,0,0,0,0,0,0,0,7,3,3,0,0,0,3,0,0,11,3,4,6,0,3,3,0,0,20,4,0,0,3,4,3,3,0,23,0,4,3,3,12,7,3,0,31,0,7,11,10,13,5,4,0,50,0,10,4,5,33,24,3,0,73,0,7,11,20,19,25,3,0,86,0,0,19,9,11,16,0,0,59,0,0,11,3,10,8,0,0,31,0,0,6,6,7,5,0,0,24,0,3,3,4,4,0,0,0,18,0,0,0,0,0,0,0,0,3,0,0,3,3,3,6,3,0,20,21,Livingstone (S)
34570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,Lockhart River (S)
34580,50,0,0,5,5,11,3,4,0,27,0,0,4,7,3,4,6,0,21,0,0,3,3,3,3,4,0,24,0,0,8,4,0,4,0,0,11,0,0,0,4,0,3,0,0,9,7,0,0,3,5,0,0,0,12,288,128,120,146,159,105,39,9,983,0,0,0,0,3,0,0,0,3,3,3,0,0,0,0,0,0,5,3,0,3,3,3,9,3,0,26,0,3,0,0,3,10,0,0,16,0,3,7,10,5,13,9,0,44,3,16,11,11,8,14,12,0,72,3,13,28,24,33,28,16,0,141,0,13,36,33,51,41,15,0,189,0,9,36,37,54,53,3,0,188,0,8,10,27,35,25,4,0,111,0,0,10,21,36,11,0,0,75,0,0,7,9,20,5,0,0,46,0,0,5,4,9,3,3,0,24,0,0,0,0,0,0,0,0,6,0,0,4,6,5,5,0,0,25,21,Lockyer Valley (R)
34590,925,0,10,88,134,139,98,18,0,483,0,7,65,90,98,60,10,3,337,0,3,30,47,49,30,12,0,177,0,3,32,71,75,35,11,0,219,3,3,20,29,16,20,11,0,102,46,25,18,19,27,24,0,0,156,2593,1781,1968,1658,1662,1208,305,17,11194,0,4,4,7,12,3,0,0,33,48,13,11,3,3,10,4,0,91,35,31,21,19,16,21,14,0,157,15,52,35,28,29,41,18,0,213,23,43,47,43,44,40,25,4,269,41,82,100,82,136,91,56,0,579,31,158,287,232,258,193,64,3,1238,29,153,388,387,371,249,47,0,1621,10,63,250,292,289,243,47,0,1189,0,21,130,145,166,96,15,0,580,0,11,59,91,119,60,10,0,347,0,0,23,44,46,32,4,0,149,0,5,14,36,52,28,0,0,131,0,0,7,10,9,5,3,0,32,4,13,5,19,26,28,11,0,109,240,Logan (C)
41010,13,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,35,20,23,11,26,18,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,4,0,0,9,0,3,0,0,0,0,0,0,8,0,0,0,4,3,0,0,0,6,0,0,3,3,6,3,4,0,20,0,3,0,3,0,7,0,0,14,0,3,0,3,9,9,3,0,24,0,0,0,3,6,6,0,0,7,0,0,3,3,3,3,0,0,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,Ceduna (DC)
41060,394,0,3,40,59,54,30,0,0,188,0,0,15,35,33,33,4,3,123,0,0,3,15,19,13,3,0,58,0,0,9,23,21,13,4,0,74,0,0,7,13,3,8,5,0,36,20,13,9,7,10,3,3,0,69,942,889,752,663,770,539,126,14,4690,7,0,3,4,0,0,0,0,10,11,14,4,0,3,3,0,0,36,6,15,14,9,7,8,0,0,68,5,25,25,25,26,10,6,0,112,5,9,37,30,28,34,11,0,152,10,28,61,52,59,57,20,0,286,7,57,134,99,163,119,23,0,602,6,35,129,187,224,165,15,0,749,0,18,79,105,148,85,11,0,444,0,7,19,28,73,33,3,0,160,0,0,13,20,23,12,0,0,68,0,0,10,17,23,4,0,0,56,0,0,10,10,14,10,0,0,50,0,0,0,0,3,3,0,0,8,0,0,4,12,11,6,0,0,34,62,Charles Sturt (C)
37400,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,13,3,4,3,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,7,0,0,0,3,3,0,0,0,7,0,0,3,3,0,3,0,0,8,0,0,0,3,3,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winton (S)
37550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Woorabinda (S)
41190,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,14,10,11,7,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,5,0,3,0,4,8,7,0,0,22,0,0,0,0,4,3,0,0,9,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cleve (DC)
41750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,Elliston (DC)
37570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wujal Wujal (S)
