lga_code16,sws_nni_h_0,sws_nni_h_1_15,sws_nni_h_16_24,sws_nni_h_25_34,sws_nni_h_35_39,sws_nni_h_40,sws_nni_h_41_48,sws_nni_h_49mo,sws_nni_h_ns,sws_nni_h_tot,sws_1_149_h_0,sws_1_149_h_1_15,sws_1_149_h_16_24,sws_1_149_h_25_34,sws_1_149_h_35_39,sws_1_149_h_40,sws_1_149_h_41_48,sws_1_149_h_49mo,sws_1_149_h_ns,sws_1_149_h_tot,sws_150_299_h_0,sws_150_299_h_1_15,sws_150_299_h_16_24,sws_150_299_h_25_34,sws_150_299_h_35_39,sws_150_299_h_40,sws_150_299_h_41_48,sws_150_299_h_49mo,sws_150_299_h_ns,sws_150_299_h_tot,sws_300_399_h_0,sws_300_399_h_1_15,sws_300_399_h_16_24,sws_300_399_h_25_34,sws_300_399_h_35_39,sws_300_399_h_40,sws_300_399_h_41_48,sws_300_399_h_49mo,sws_300_399_h_ns,sws_300_399_h_tot,sws_400_499_h_0,sws_400_499_h_1_15,sws_400_499_h_16_24,sws_400_499_h_25_34,sws_400_499_h_35_39,sws_400_499_h_40,sws_400_499_h_41_48,sws_400_499_h_49mo,sws_400_499_h_ns,sws_400_499_h_tot,sws_500_649_h_0,sws_500_649_h_1_15,sws_500_649_h_16_24,sws_500_649_h_25_34,sws_500_649_h_35_39,sws_500_649_h_40,sws_500_649_h_41_48,sws_500_649_h_49mo,sws_500_649_h_ns,sws_500_649_h_tot,sws_650_799_h_0,sws_650_799_h_1_15,sws_650_799_h_16_24,sws_650_799_h_25_34,sws_650_799_h_35_39,sws_650_799_h_40,sws_650_799_h_41_48,sws_650_799_h_49mo,sws_650_799_h_ns,sws_650_799_h_tot,sws_800_999_h_0,sws_800_999_h_1_15,sws_800_999_h_16_24,sws_800_999_h_25_34,sws_800_999_h_35_39,sws_800_999_h_40,sws_800_999_h_41_48,sws_800_999_h_49mo,sws_800_999_h_ns,sws_800_999_h_tot,sws_1000_1249_h_0,sws_1000_1249_h_1_15,sws_1000_1249_h_16_24,sws_1000_1249_h_25_34,sws_1000_1249_h_35_39,sws_1000_1249_h_40,sws_1000_1249_h_41_48,sws_1000_1249_h_49mo,sws_1000_1249_h_ns,sws_1000_1249_h_tot,sws_1250_1499_h_0,sws_1250_1499_h_1_15,sws_1250_1499_h_16_24,sws_1250_1499_h_25_34,sws_1250_1499_h_35_39,sws_1250_1499_h_40,sws_1250_1499_h_41_48,sws_1250_1499_h_49mo,sws_1250_1499_h_ns,sws_1250_1499_h_tot,sws_1500_1749_h_0,sws_1500_1749_h_1_15,sws_1500_1749_h_16_24,sws_1500_1749_h_25_34,sws_1500_1749_h_35_39,sws_1500_1749_h_40,sws_1500_1749_h_41_48,sws_1500_1749_h_49mo,sws_1500_1749_h_ns,sws_1500_1749_h_tot,sws_1750_1999_h_0,sws_1750_1999_h_1_15,sws_1750_1999_h_16_24,sws_1750_1999_h_25_34,sws_1750_1999_h_35_39,sws_1750_1999_h_40,sws_1750_1999_h_41_48,sws_1750_1999_h_49mo,sws_1750_1999_h_ns,sws_1750_1999_h_tot,sws_2000_2999_h_0,sws_2000_2999_h_1_15,sws_2000_2999_h_16_24,sws_2000_2999_h_25_34,sws_2000_2999_h_35_39,sws_2000_2999_h_40,sws_2000_2999_h_41_48,sws_2000_2999_h_49mo,sws_2000_2999_h_ns,sws_2000_2999_h_tot,sws_3000mo_h_0,sws_3000mo_h_1_15,sws_3000mo_h_16_24,sws_3000mo_h_25_34,sws_3000mo_h_35_39,sws_3000mo_h_40,sws_3000mo_h_41_48,sws_3000mo_h_49mo,sws_3000mo_h_ns,sws_3000mo_h_tot,sws_pins_h_0,sws_pins_h_1_15,sws_pins_h_16_24,sws_pins_h_25_34,sws_pins_h_35_39,sws_pins_h_40,sws_pins_h_41_48,sws_pins_h_49mo,sws_pins_h_ns,sws_pins_h_tot,sws_tot_h_0,sws_tot_h_1_15,sws_tot_h_16_24,sws_tot_h_25_34,sws_tot_h_35_39,sws_tot_h_40,sws_tot_h_41_48,sws_tot_h_49mo,sws_tot_h_ns,sws_tot_h_tot,maopd_nni_h_0,maopd_nni_h_1_15,maopd_nni_h_16_24,maopd_nni_h_25_34,maopd_nni_h_35_39,maopd_nni_h_40,maopd_nni_h_41_48,maopd_nni_h_49mo,maopd_nni_h_ns,maopd_nni_h_tot,maopd_1_149_h_0,maopd_1_149_h_1_15,maopd_1_149_h_16_24,maopd_1_149_h_25_34,maopd_1_149_h_35_39,maopd_1_149_h_40,maopd_1_149_h_41_48,maopd_1_149_h_49mo,maopd_1_149_h_ns,maopd_1_149_h_tot,maopd_150_299_h_0,maopd_150_299_h_1_15,maopd_150_299_h_16_24,maopd_150_299_h_25_34,maopd_150_299_h_35_39,maopd_150_299_h_40,maopd_150_299_h_41_48,maopd_150_299_h_49mo,maopd_150_299_h_ns,maopd_150_299_h_tot,maopd_300_399_h_0,maopd_300_399_h_1_15,maopd_300_399_h_16_24,maopd_300_399_h_25_34,maopd_300_399_h_35_39,maopd_300_399_h_40,maopd_300_399_h_41_48,maopd_300_399_h_49mo,maopd_300_399_h_ns,maopd_300_399_h_tot,lga_name16
33430,28,109,29,21,3,26,6,23,6,253,137,2854,160,40,10,15,3,22,46,3292,89,1676,609,165,29,27,11,24,39,2668,64,875,850,337,63,35,10,34,39,2315,81,581,1012,631,117,74,27,73,44,2643,87,418,932,1487,515,206,89,114,44,3892,105,218,364,1156,1404,514,217,227,28,4230,60,97,185,479,1285,649,359,318,30,3462,46,71,91,199,652,653,305,455,21,2494,18,30,40,79,244,360,153,351,3,1287,14,20,37,54,131,254,119,292,3,932,3,20,23,40,66,143,79,204,3,582,13,25,23,41,78,163,84,281,8,718,9,25,20,37,31,84,55,215,3,471,16,121,61,54,45,45,21,48,68,481,768,7130,4448,4815,4688,3249,1538,2682,402,29713,4,16,6,8,4,6,9,9,3,68,8,132,22,5,0,3,0,6,5,174,4,145,96,23,16,4,3,6,5,310,16,133,135,77,17,21,8,23,18,433,Gold Coast (C)
33610,0,0,0,0,0,0,0,4,0,6,4,38,0,0,0,0,0,0,3,46,0,11,5,3,0,0,0,0,0,23,0,6,19,6,0,0,0,0,0,36,3,3,12,16,0,0,0,4,0,37,3,0,5,22,10,8,5,0,0,56,3,0,0,16,18,12,4,3,0,54,4,0,4,8,19,10,14,5,0,60,0,0,0,3,4,7,6,11,0,29,0,0,0,0,5,7,0,10,0,14,0,0,0,0,3,5,0,4,0,9,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,4,0,0,0,4,0,0,0,3,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,4,21,64,59,72,60,49,29,47,3,400,0,3,0,0,0,0,0,3,0,4,0,3,0,0,0,0,0,0,0,3,0,3,4,0,0,0,0,0,0,5,0,6,3,0,0,0,0,0,0,9,Goondiwindi (R)
33620,3,5,0,0,0,0,0,0,0,12,14,177,13,3,0,0,0,0,3,207,7,76,45,12,3,0,0,4,3,152,0,38,54,15,4,8,0,6,0,125,11,32,65,46,16,11,0,9,3,183,11,28,55,113,37,9,8,13,0,276,7,18,21,76,105,37,14,16,4,287,6,5,3,23,76,33,20,27,4,199,0,3,0,9,14,20,20,31,0,95,3,0,4,0,7,6,5,21,0,47,0,0,0,3,0,3,6,24,0,34,0,0,0,0,3,0,3,3,0,15,0,0,0,0,0,0,0,13,0,16,0,0,0,3,0,3,0,4,0,12,0,10,0,5,3,3,3,4,3,31,56,393,264,315,262,131,92,163,24,1702,3,0,0,0,0,0,0,3,0,7,0,8,3,3,0,0,0,4,0,21,6,19,8,3,0,4,0,3,0,40,0,22,4,3,0,0,0,6,0,46,Gympie (R)
33800,0,4,0,0,0,0,0,0,0,4,0,51,3,0,0,0,0,3,0,64,3,32,5,5,0,0,0,0,0,47,0,9,15,10,0,0,0,0,0,30,3,3,19,9,0,6,3,4,0,38,0,0,7,21,13,0,0,3,3,56,0,0,3,6,33,3,3,6,0,57,3,0,0,3,11,7,4,6,0,41,0,0,3,0,3,4,3,7,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,11,12,113,49,54,62,26,20,37,3,383,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,4,3,0,4,0,3,0,16,0,0,4,0,0,0,0,0,0,8,Hinchinbrook (S)
33830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,Hope Vale (S)
33960,4,29,3,3,0,0,0,3,3,51,35,852,60,8,0,3,0,0,20,981,24,517,171,54,3,6,0,4,10,780,11,211,227,87,19,10,10,9,8,589,26,126,244,159,33,14,6,11,10,625,21,83,179,316,135,40,15,26,9,833,17,39,63,235,358,112,57,40,11,927,22,17,30,73,286,124,87,50,3,695,12,6,10,20,115,94,59,72,3,393,5,3,9,4,43,52,37,58,3,208,3,4,3,11,32,24,16,57,0,144,0,0,0,0,16,19,12,45,0,94,3,0,0,4,10,27,7,47,0,98,0,7,4,3,0,9,8,25,0,58,3,22,10,20,10,11,3,7,9,96,184,1915,1020,997,1056,542,319,454,79,6570,3,5,3,4,0,7,3,3,0,24,0,46,5,3,0,0,0,0,0,56,0,46,20,6,3,4,0,0,0,87,5,37,45,14,6,5,5,5,0,111,Ipswich (C)
33980,0,4,0,0,0,0,0,0,0,4,3,75,9,0,0,0,0,0,3,93,3,25,10,7,0,0,0,0,0,49,0,6,11,8,7,3,0,5,0,37,0,9,18,11,0,0,0,0,0,43,0,3,20,32,13,3,4,0,4,77,0,0,10,23,34,7,3,0,0,85,0,0,0,10,17,9,9,10,0,54,0,0,0,0,3,4,4,7,0,15,0,0,0,0,5,0,0,4,0,12,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,4,0,3,0,3,0,0,0,4,0,0,3,13,15,126,83,90,78,31,24,39,12,496,0,3,0,0,0,4,0,7,0,18,0,4,0,0,0,0,0,3,0,14,0,4,3,0,0,0,0,5,0,15,3,3,3,6,3,0,0,6,0,17,Isaac (R)
34420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kowanyama (S)
34530,0,3,0,0,0,4,0,0,0,10,7,136,3,3,0,0,0,3,0,160,3,65,13,6,3,0,0,0,0,94,8,25,24,18,4,0,0,0,3,84,5,18,28,24,3,0,3,0,0,86,4,10,20,42,13,4,0,7,3,113,5,6,12,27,38,15,8,6,0,126,3,3,0,8,40,9,14,10,0,88,0,0,4,4,10,11,9,13,0,50,0,0,3,0,0,11,0,8,0,22,0,4,0,0,0,0,3,3,0,8,0,0,0,0,3,3,0,0,0,6,0,0,0,0,3,0,0,12,0,12,0,0,0,0,0,0,0,5,0,8,0,8,0,0,0,5,0,0,0,12,33,282,112,138,118,67,40,66,13,880,0,0,0,0,0,0,0,3,0,5,0,5,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,11,0,5,4,3,0,0,0,0,0,20,Livingstone (S)
34570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lockhart River (S)
34580,0,11,0,0,0,0,0,0,0,12,4,162,7,0,0,0,0,4,9,183,3,68,20,4,3,4,0,0,0,102,3,31,31,10,3,4,0,0,3,82,6,23,27,18,8,0,0,3,0,84,3,17,22,56,28,9,5,5,0,142,0,3,5,23,46,22,15,8,0,132,3,3,3,15,32,23,10,10,0,87,3,0,5,3,12,5,8,15,0,50,0,0,3,4,0,6,8,11,0,27,0,4,0,0,4,0,8,7,0,21,0,3,0,0,0,3,3,6,0,24,0,0,0,0,0,0,0,6,0,11,0,3,0,0,3,0,0,0,0,9,0,3,0,3,3,0,0,0,0,12,28,330,122,146,135,71,57,80,14,983,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,5,3,18,3,3,0,0,0,0,0,26,0,9,3,0,0,0,0,3,0,16,Lockyer Valley (R)
34590,15,46,8,9,9,15,0,14,5,112,71,1212,87,26,6,0,0,9,26,1429,32,726,271,76,14,7,0,7,13,1156,24,354,331,131,35,16,8,11,26,938,20,196,356,236,52,31,11,20,3,920,40,139,319,504,223,78,39,55,15,1409,58,68,148,346,543,211,86,82,20,1560,21,26,58,129,467,272,170,113,12,1268,25,11,17,55,222,241,154,192,8,925,10,6,7,23,80,122,85,146,9,483,7,6,5,20,48,88,48,113,3,337,0,0,3,6,17,47,33,67,3,177,3,3,0,7,21,41,31,108,3,219,0,3,6,9,9,20,8,51,0,102,0,41,15,27,25,6,7,11,17,156,319,2836,1648,1590,1762,1195,685,1000,159,11194,3,7,4,6,0,4,3,7,0,33,3,68,4,3,0,3,0,0,3,91,3,84,34,16,5,3,0,4,3,157,11,54,76,37,15,17,0,9,4,213,Logan (C)
41010,0,3,0,0,0,0,0,0,0,3,0,16,0,0,0,0,0,0,0,15,0,7,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,3,7,0,0,3,0,0,0,0,0,0,10,0,0,3,8,3,0,0,0,0,9,0,3,3,8,10,4,3,3,3,28,0,0,0,0,8,3,6,3,0,16,0,0,0,0,7,3,0,0,0,13,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,33,16,12,30,11,9,6,5,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ceduna (DC)
41060,6,20,6,0,3,3,0,3,0,42,31,578,22,8,0,0,0,0,11,647,32,414,87,23,3,6,0,4,13,577,17,180,156,48,8,3,4,6,4,421,18,90,179,122,11,3,5,9,4,445,16,78,113,233,83,28,12,13,3,583,14,37,40,145,188,59,37,24,3,546,17,11,25,52,168,104,64,43,3,485,4,17,7,19,119,101,69,60,3,394,4,3,3,10,45,52,27,41,0,188,0,3,5,3,14,35,30,33,0,123,0,4,0,5,9,12,3,27,0,58,0,0,0,3,10,18,9,30,0,74,0,3,0,0,5,7,3,16,0,36,0,22,12,12,6,0,3,4,7,69,168,1459,648,694,671,440,265,304,46,4690,0,3,0,0,3,0,0,3,0,10,0,24,5,0,0,0,0,3,0,36,4,21,22,13,0,3,0,0,5,68,0,30,40,15,7,4,0,7,3,112,Charles Sturt (C)
37400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,15,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,11,0,3,8,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,Winton (S)
37550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Woorabinda (S)
41190,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,3,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,9,8,4,8,5,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cleve (DC)
41750,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,Elliston (DC)
37570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Wujal Wujal (S)
37600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yarrabah (S)
41960,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,5,0,0,0,4,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,10,3,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Franklin Harbour (DC)
40070,3,33,8,6,5,6,0,3,0,68,37,595,39,7,0,0,4,10,18,703,14,506,135,43,3,12,3,11,17,745,18,290,180,59,16,7,0,6,9,598,25,172,282,158,23,10,10,14,14,701,35,100,189,328,106,45,16,11,11,842,25,47,90,221,329,90,30,28,11,874,29,15,42,118,410,171,81,44,7,910,26,14,26,62,280,148,61,66,3,678,12,4,14,10,105,79,48,52,3,331,13,3,3,8,68,64,35,34,0,237,3,4,5,4,24,49,28,26,0,151,5,7,0,12,41,60,33,66,0,232,6,5,11,9,11,32,21,52,0,140,0,23,3,14,8,10,0,15,11,94,251,1820,1028,1054,1439,784,369,435,112,7293,0,0,0,0,0,0,0,0,0,3,0,11,3,0,0,0,0,0,0,21,3,31,7,6,0,0,0,0,0,52,0,16,12,7,0,3,0,0,0,47,Adelaide (C)
40120,0,3,0,0,0,0,0,0,0,7,3,120,0,3,0,0,0,0,0,132,5,85,19,3,0,3,0,3,0,122,3,33,32,10,3,0,0,3,0,89,0,21,39,13,4,3,0,0,0,81,3,11,18,35,18,0,5,0,3,101,9,7,10,21,30,9,10,4,3,90,0,3,3,17,23,13,16,7,0,75,3,0,4,4,12,11,9,9,0,56,0,0,0,3,0,0,3,12,0,20,0,0,0,3,0,4,4,12,0,19,0,0,0,0,0,0,0,3,0,4,0,0,0,3,3,0,3,3,0,13,0,0,0,0,0,0,0,3,0,4,0,3,0,0,0,0,0,0,0,10,28,286,129,114,93,48,51,61,14,827,0,3,0,0,0,0,0,0,0,10,0,13,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,18,0,11,0,3,0,0,0,0,0,17,Adelaide Hills (DC)
40220,0,6,0,0,0,0,0,0,0,6,3,60,0,0,0,0,0,3,3,68,3,26,19,4,0,3,3,0,3,68,0,25,15,15,0,4,0,4,0,64,0,10,18,22,3,4,4,3,0,64,4,10,32,31,12,5,0,3,0,104,6,9,7,21,22,7,7,7,0,84,0,0,3,9,21,11,10,6,0,65,7,0,0,0,6,14,8,14,0,46,0,0,0,0,0,4,0,5,0,15,0,0,0,0,0,4,0,3,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,4,0,3,0,12,0,0,0,0,0,0,4,0,0,10,0,3,0,0,0,0,0,0,0,9,21,154,106,113,75,57,36,51,10,626,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,9,0,3,3,3,0,0,0,0,0,9,0,3,5,0,0,0,0,0,0,15,Alexandrina (DC)
41330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,3,3,0,0,0,0,0,0,10,0,0,3,0,4,0,0,0,0,11,0,0,0,5,6,0,0,0,0,8,0,0,0,0,3,0,4,0,0,7,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,5,15,8,4,4,0,55,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Coober Pedy (DC)
41560,3,0,0,0,0,0,0,0,0,9,3,76,5,0,0,0,0,0,3,91,0,37,7,9,0,0,0,0,0,51,4,27,24,3,0,0,0,0,0,60,0,14,26,7,3,0,0,3,3,61,0,10,15,31,11,3,3,3,0,85,3,0,9,10,27,16,4,6,0,77,0,6,0,10,24,19,19,9,0,82,0,3,0,3,7,5,6,3,0,36,0,3,0,3,4,4,0,0,0,13,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,5,3,0,3,3,0,3,0,3,0,16,18,179,85,88,78,51,44,35,6,590,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,10,0,3,6,3,0,0,0,0,0,10,Copper Coast (DC)
40250,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,5,9,3,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,Anangu Pitjantjatjara (AC)
