lga_code16,fts_none_mng,fts_none_pro,fts_none_tectw,fts_none_copsw,fts_none_claw,fts_none_swks,fts_none_maopdv,fts_none_lab,fts_none_idns,fts_none_tot,fts_1_15_mng,fts_1_15_pro,fts_1_15_tectw,fts_1_15_copsw,fts_1_15_claw,fts_1_15_swks,fts_1_15_maopdv,fts_1_15_lab,fts_1_15_idns,fts_1_15_tot,fts_16_24_mng,fts_16_24_pro,fts_16_24_tectw,fts_16_24_copsw,fts_16_24_claw,fts_16_24_swks,fts_16_24_maopdv,fts_16_24_lab,fts_16_24_idns,fts_16_24_tot,fts_25_34_mng,fts_25_34_pro,fts_25_34_tectw,fts_25_34_copsw,fts_25_34_claw,fts_25_34_swks,fts_25_34_maopdv,fts_25_34_lab,fts_25_34_idns,fts_25_34_tot,fts_35_39_mng,fts_35_39_pro,fts_35_39_tectw,fts_35_39_copsw,fts_35_39_claw,fts_35_39_swks,fts_35_39_maopdv,fts_35_39_lab,fts_35_39_idns,fts_35_39_tot,fts_40_mng,fts_40_pro,fts_40_tectw,fts_40_copsw,fts_40_claw,fts_40_swks,fts_40_maopdv,fts_40_lab,fts_40_idns,fts_40_tot,fts_41_48_mng,fts_41_48_pro,fts_41_48_tectw,fts_41_48_copsw,fts_41_48_claw,fts_41_48_swks,fts_41_48_maopdv,fts_41_48_lab,fts_41_48_idns,fts_41_48_tot,fts_49mo_mng,fts_49mo_pro,fts_49mo_tectw,fts_49mo_copsw,fts_49mo_claw,fts_49mo_swks,fts_49mo_maopdv,fts_49mo_lab,fts_49mo_idns,fts_49mo_tot,fts_ns_mng,fts_ns_pro,fts_ns_tectw,fts_ns_copsw,fts_ns_claw,fts_ns_swks,fts_ns_maopdv,fts_ns_lab,fts_ns_idns,fts_ns_tot,fts_tot_mng,fts_tot_pro,fts_tot_tectw,fts_tot_copsw,fts_tot_claw,fts_tot_swks,fts_tot_maopdv,fts_tot_lab,fts_tot_inad_des_tot,fts_tot_tot,pts_none_mng,pts_none_pro,pts_none_tectw,pts_none_copsw,pts_none_claw,pts_none_swks,pts_none_maopdv,pts_none_lab,pts_none_idns,pts_none_tot,pts_1_15_mng,pts_1_15_pro,pts_1_15_tectw,pts_1_15_copsw,pts_1_15_claw,pts_1_15_swks,pts_1_15_maopdv,pts_1_15_lab,pts_1_15_idns,pts_1_15_tot,pts_16_24_mng,pts_16_24_pro,pts_16_24_tectw,pts_16_24_copsw,pts_16_24_claw,pts_16_24_swks,pts_16_24_maopdv,pts_16_24_lab,pts_16_24_idns,pts_16_24_tot,pts_25_34_mng,pts_25_34_pro,pts_25_34_tectw,pts_25_34_copsw,pts_25_34_claw,pts_25_34_swks,pts_25_34_maopdv,pts_25_34_lab,pts_25_34_idns,pts_25_34_tot,pts_35_39_mng,pts_35_39_pro,pts_35_39_tectw,pts_35_39_copsw,pts_35_39_claw,pts_35_39_swks,pts_35_39_maopdv,pts_35_39_lab,pts_35_39_idns,pts_35_39_tot,pts_40_mng,pts_40_pro,pts_40_tectw,pts_40_copsw,pts_40_claw,pts_40_swks,pts_40_maopdv,pts_40_lab,pts_40_idns,pts_40_tot,pts_41_48_mng,pts_41_48_pro,pts_41_48_tectw,pts_41_48_copsw,pts_41_48_claw,pts_41_48_swks,pts_41_48_maopdv,pts_41_48_lab,pts_41_48_idns,pts_41_48_tot,pts_49mo_mng,pts_49mo_pro,pts_49mo_tectw,pts_49mo_copsw,pts_49mo_claw,pts_49mo_swks,pts_49mo_maopdv,pts_49mo_lab,pts_49mo_idns,pts_49mo_tot,pts_ns_mng,pts_ns_pro,pts_ns_tectw,pts_ns_copsw,pts_ns_claw,pts_ns_swks,pts_ns_maopdv,pts_ns_lab,pts_ns_idns,pts_ns_tot,pts_tot_mng,pts_tot_pro,pts_tot_tectw,pts_tot_copsw,pts_tot_claw,pts_tot_swks,pts_tot_maopdv,pts_tot_lab,pts_tot_inad_des_tot,pts_tot_tot,lga_name16
33610,0,0,0,3,0,4,0,3,0,12,0,0,3,4,0,39,3,16,0,75,0,0,8,0,0,0,0,3,4,10,0,0,0,0,0,3,0,0,0,4,0,0,0,3,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,0,19,16,3,54,3,27,7,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,5,0,3,0,5,3,0,0,0,0,14,0,0,7,0,3,0,0,0,0,9,0,0,3,0,0,0,0,0,0,9,0,3,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,18,11,8,4,3,5,0,53,Goondiwindi (R)
33620,0,0,4,3,0,14,3,5,0,30,5,7,19,75,20,198,4,100,4,435,0,0,6,9,3,40,3,18,0,74,0,0,3,3,0,10,0,3,0,17,0,3,4,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,3,0,6,8,20,14,18,37,94,22,267,13,132,17,609,0,0,0,3,3,0,0,0,0,9,0,0,0,6,0,15,0,0,0,26,0,0,0,5,0,5,0,0,0,18,0,0,9,9,3,4,3,4,0,32,0,8,20,7,3,0,0,3,0,38,0,5,5,3,0,3,0,0,0,14,0,0,3,0,3,0,0,0,0,14,0,0,4,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,5,7,46,26,17,34,3,10,0,152,Gympie (R)
33800,0,0,0,0,4,3,0,0,0,9,0,5,3,23,3,70,0,29,3,124,0,0,0,3,0,3,0,5,0,19,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,7,0,4,4,29,8,75,0,39,3,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,10,3,0,0,0,0,0,13,0,3,7,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,19,8,5,0,0,0,0,43,Hinchinbrook (S)
33830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,Hope Vale (S)
33960,5,4,7,26,9,43,0,26,3,130,17,46,62,446,86,1206,50,499,18,2420,13,20,25,140,41,249,17,104,0,608,7,12,3,63,16,80,4,23,0,213,7,4,15,13,7,15,0,8,0,63,10,3,8,7,8,4,0,4,0,43,3,0,8,12,3,0,0,0,0,23,3,3,3,3,4,0,0,0,0,21,3,0,0,5,3,26,0,6,29,83,75,89,125,716,168,1628,70,674,51,3605,0,3,8,17,0,0,0,0,0,25,0,3,10,38,8,62,3,25,0,150,3,3,5,25,12,41,3,21,0,111,6,16,9,40,12,23,0,13,0,124,5,20,73,44,31,7,4,12,0,195,9,14,49,5,13,3,3,5,4,102,3,7,18,13,5,4,3,0,0,59,5,4,15,10,5,0,0,0,0,42,0,0,4,4,0,0,0,5,4,17,32,65,195,190,89,149,19,80,12,832,Ipswich (C)
33980,0,0,7,4,0,0,0,3,0,22,0,0,11,27,9,77,3,52,0,177,0,0,0,3,0,9,0,6,0,24,0,0,3,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,11,0,0,3,0,0,3,0,3,0,11,4,0,32,37,15,93,3,71,3,267,0,0,0,0,0,0,0,0,0,6,0,0,3,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,3,5,0,0,0,0,3,0,12,0,0,6,0,0,3,0,0,0,16,0,0,7,3,3,0,0,0,0,17,0,0,20,0,0,0,4,0,0,28,0,7,32,3,3,0,3,0,0,50,0,0,0,0,0,0,0,0,0,0,0,13,71,15,16,4,9,5,3,135,Isaac (R)
34420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kowanyama (S)
34530,0,0,0,5,3,10,0,3,0,19,0,3,12,77,11,163,3,78,0,339,0,3,0,24,3,20,0,10,0,55,0,0,3,4,3,5,0,3,0,18,0,0,0,3,0,3,0,4,0,9,0,0,8,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,3,0,0,0,0,3,0,10,0,8,20,113,20,194,4,106,0,467,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,13,0,0,0,19,0,0,0,5,0,4,0,7,0,16,0,0,4,3,5,5,0,7,0,24,3,3,18,10,4,0,0,3,0,42,4,0,18,0,0,0,0,0,0,24,0,0,4,0,0,0,0,0,0,8,0,0,4,3,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,3,5,5,49,30,11,27,3,17,0,156,Livingstone (S)
34570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lockhart River (S)
34580,3,0,3,3,0,3,0,7,0,19,15,7,25,57,25,196,4,113,4,439,3,0,7,11,4,19,0,24,0,63,0,0,0,7,0,3,0,7,0,19,0,0,0,0,3,0,0,0,0,3,0,0,4,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,7,0,0,5,22,23,10,37,81,34,235,6,149,9,587,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,7,0,6,0,17,0,4,0,6,0,0,0,5,0,25,0,0,0,13,0,3,0,3,0,24,0,6,6,10,0,0,0,4,0,34,0,4,7,0,0,0,3,0,0,18,0,0,9,0,0,3,0,0,0,7,3,4,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,8,17,30,39,5,14,6,22,0,135,Lockyer Valley (R)
34590,4,6,12,22,15,80,3,33,0,185,18,89,116,500,135,1699,87,696,29,3374,23,20,56,152,68,385,46,149,3,901,12,4,17,52,22,112,10,42,0,274,11,9,31,22,9,25,0,10,0,116,8,4,20,4,8,5,0,4,0,52,3,4,6,7,0,9,0,8,0,32,3,3,11,4,0,4,0,3,0,30,0,0,0,12,4,40,4,24,36,120,76,140,275,776,258,2364,158,962,68,5079,0,0,7,7,3,7,0,0,0,19,0,8,13,35,6,85,4,41,3,202,6,12,12,49,14,60,11,21,0,184,3,14,34,61,18,56,0,16,0,201,7,27,106,64,38,24,4,5,3,276,9,17,90,13,22,5,0,9,0,167,9,3,44,9,9,4,0,0,0,83,0,3,29,0,4,6,0,0,0,47,0,0,7,3,4,3,0,3,0,17,33,82,342,247,112,252,27,98,8,1195,Logan (C)
41010,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,21,0,3,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,10,0,25,0,3,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,8,0,0,0,15,Ceduna (DC)
41060,0,3,5,31,3,47,3,22,0,113,15,74,29,358,75,893,37,355,9,1842,7,22,4,85,15,136,20,78,0,374,3,9,8,28,11,46,0,13,0,111,0,3,12,9,10,3,0,0,0,39,0,0,14,0,0,0,0,0,0,17,0,0,3,5,0,0,0,3,0,13,0,0,0,4,0,0,0,0,0,12,0,0,0,8,0,15,3,6,7,40,27,116,75,524,117,1144,57,487,13,2564,0,0,3,0,0,4,0,0,0,16,0,6,3,20,3,55,3,25,0,112,0,7,8,21,5,23,4,5,0,67,8,3,9,33,5,21,4,7,0,95,3,20,75,21,18,13,0,10,0,152,6,9,65,5,9,3,0,3,0,100,0,4,23,3,3,0,0,0,0,36,0,3,18,6,0,0,0,0,0,31,0,0,4,6,0,0,0,0,0,7,17,61,209,105,47,114,14,43,3,614,Charles Sturt (C)
37400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,Winton (S)
37550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Woorabinda (S)
41190,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,6,0,4,0,17,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,4,3,0,7,0,8,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Cleve (DC)
41750,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Elliston (DC)
37570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wujal Wujal (S)
37600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,Yarrabah (S)
41960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,Franklin Harbour (DC)
40070,0,17,0,77,20,65,0,25,3,220,47,264,63,1063,250,997,28,496,27,3223,22,69,38,379,145,240,4,147,11,1057,16,30,11,143,61,71,0,22,0,355,3,33,15,21,52,9,0,6,5,149,3,21,9,12,18,0,0,3,0,63,0,6,7,15,4,0,0,0,0,38,0,4,7,5,10,0,0,0,0,24,4,8,0,38,9,42,3,14,34,144,92,447,155,1750,567,1430,39,714,75,5280,0,7,3,12,3,3,0,4,0,29,4,22,7,80,42,63,0,32,3,252,0,7,15,40,44,47,0,16,4,181,5,24,4,43,44,38,0,14,3,182,12,73,65,31,100,13,0,11,3,307,16,40,26,17,36,3,0,0,0,152,3,19,24,11,16,0,0,3,0,79,8,17,13,3,5,3,0,0,0,42,0,7,5,0,4,3,0,0,3,22,51,211,164,236,301,181,5,87,15,1251,Adelaide (C)
40120,0,0,3,10,0,9,0,11,0,25,8,15,14,153,17,182,7,145,3,540,3,3,3,36,3,21,0,32,0,107,0,0,0,13,0,4,0,6,0,25,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,8,12,8,21,17,218,20,218,13,197,10,724,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,10,0,17,0,47,0,3,0,9,6,4,0,6,0,25,0,3,8,8,0,3,0,3,0,23,0,0,18,8,0,4,0,4,0,35,3,0,11,3,0,0,0,0,0,19,0,0,3,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,7,52,38,4,21,7,29,0,166,Adelaide Hills (DC)
40220,0,0,0,13,0,0,0,5,0,15,6,0,7,70,5,75,0,49,3,208,3,3,3,6,3,7,0,7,0,32,0,0,0,4,0,3,0,7,0,13,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,7,9,3,15,90,13,90,0,68,3,292,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,14,0,0,3,9,0,0,0,0,0,12,0,0,3,0,3,3,0,6,0,17,0,0,6,0,0,0,0,4,0,16,0,0,3,0,0,0,0,3,0,7,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24,15,3,10,0,10,0,76,Alexandrina (DC)
41330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,5,Coober Pedy (DC)
41560,0,0,0,0,0,3,0,4,0,11,0,0,6,24,3,87,0,60,3,181,0,0,0,3,0,12,0,3,0,20,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,4,4,0,9,30,3,109,3,71,3,230,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,17,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,10,0,0,7,3,0,0,0,0,0,14,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,17,9,0,10,3,4,0,54,Copper Coast (DC)
40250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,8,Anangu Pitjantjatjara (AC)
40310,0,0,0,7,0,8,0,3,0,23,0,9,8,109,3,102,12,128,0,374,0,0,0,19,0,15,0,17,0,50,0,0,0,10,0,4,0,3,0,13,0,0,0,3,0,6,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,12,5,7,12,146,8,135,11,154,0,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,17,0,4,5,3,0,0,0,0,0,14,0,0,3,7,0,3,0,4,0,20,0,0,23,0,0,0,0,3,0,24,0,3,8,3,0,0,0,4,0,18,0,3,7,3,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,8,50,19,5,6,3,22,3,126,Barossa (DC)
40430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Barunga West (DC)
40520,0,0,0,0,0,9,0,4,0,7,4,5,4,29,4,39,0,16,0,95,0,0,0,5,0,0,0,3,0,6,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,4,5,8,37,5,48,0,25,0,126,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,12,3,0,0,0,0,0,14,0,0,9,0,0,0,0,0,0,12,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,3,0,0,0,3,0,0,23,4,3,6,0,7,0,44,Berri and Barmera (DC)
