lga_code16,hq_nni_mng,hq_nni_pro,hq_nni_tectw,hq_nni_copsw,hq_nni_claw,hq_nni_swks,hq_nni_maopdv,hq_nni_lab,hq_nni_idns,hq_nni_tot,hq_1_149_mng,hq_1_149_pro,hq_1_149_tectw,hq_1_149_copsw,hq_1_149_claw,hq_1_149_swks,hq_1_149_maopdv,hq_1_149_lab,hq_1_149_idns,hq_1_149_tot,hq_150_299_mng,hq_150_299_pro,hq_150_299_tectw,hq_150_299_copsw,hq_150_299_claw,hq_150_299_swks,hq_150_299_maopdv,hq_150_299_lab,hq_150_299_idns,hq_150_299_tot,hq_300_399_mng,hq_300_399_pro,hq_300_399_tectw,hq_300_399_copsw,hq_300_399_claw,hq_300_399_swks,hq_300_399_maopdv,hq_300_399_lab,hq_300_399_idns,hq_300_399_tot,hq_400_499_mng,hq_400_499_pro,hq_400_499_tectw,hq_400_499_copsw,hq_400_499_claw,hq_400_499_swks,hq_400_499_maopdv,hq_400_499_lab,hq_400_499_idns,hq_400_499_tot,hq_500_649_mng,hq_500_649_pro,hq_500_649_tectw,hq_500_649_copsw,hq_500_649_claw,hq_500_649_swks,hq_500_649_maopdv,hq_500_649_lab,hq_500_649_idns,hq_500_649_tot,hq_650_799_mng,hq_650_799_pro,hq_650_799_tectw,hq_650_799_copsw,hq_650_799_claw,hq_650_799_swks,hq_650_799_maopdv,hq_650_799_lab,hq_650_799_idns,hq_650_799_tot,hq_800_999_mng,hq_800_999_pro,hq_800_999_tectw,hq_800_999_copsw,hq_800_999_claw,hq_800_999_swks,hq_800_999_maopdv,hq_800_999_lab,hq_800_999_idns,hq_800_999_tot,hq_1000_1249_mng,hq_1000_1249_pro,hq_1000_1249_tectw,hq_1000_1249_copsw,hq_1000_1249_claw,hq_1000_1249_swks,hq_1000_1249_maopdv,hq_1000_1249_lab,hq_1000_1249_idns,hq_1000_1249_tot,hq_1250_1499_mng,hq_1250_1499_pro,hq_1250_1499_tectw,hq_1250_1499_copsw,hq_1250_1499_claw,hq_1250_1499_swks,hq_1250_1499_maopdv,hq_1250_1499_lab,hq_1250_1499_idns,hq_1250_1499_tot,hq_1500_1749_mng,hq_1500_1749_pro,hq_1500_1749_tectw,hq_1500_1749_copsw,hq_1500_1749_claw,hq_1500_1749_swks,hq_1500_1749_maopdv,hq_1500_1749_lab,hq_1500_1749_idns,hq_1500_1749_tot,hq_1750_1999_mng,hq_1750_1999_pro,hq_1750_1999_tectw,hq_1750_1999_copsw,hq_1750_1999_claw,hq_1750_1999_swks,hq_1750_1999_maopdv,hq_1750_1999_lab,hq_1750_1999_idns,hq_1750_1999_tot,hq_2000_2999_mng,hq_2000_2999_pro,hq_2000_2999_tectw,hq_2000_2999_copsw,hq_2000_2999_claw,hq_2000_2999_swks,hq_2000_2999_maopdv,hq_2000_2999_lab,hq_2000_2999_idns,hq_2000_2999_tot,hq_3000mo_mng,hq_3000mo_pro,hq_3000mo_tectw,hq_3000mo_copsw,hq_3000mo_claw,hq_3000mo_swks,hq_3000mo_maopdv,hq_3000mo_lab,hq_3000mo_idns,hq_3000mo_tot,hq_pins_mng,hq_pins_pro,hq_pins_tectw,hq_pins_copsw,hq_pins_claw,hq_pins_swks,hq_pins_maopdv,hq_pins_lab,hq_pins_idns,hq_pins_tot,hq_tot_mng,hq_tot_pro,hq_tot_tectw,hq_tot_copsw,hq_tot_claw,hq_tot_swks,hq_tot_maopdv,hq_tot_lab,hq_tot_idns,hq_tot_tot,cl_nfd_nni_mng,cl_nfd_nni_pro,cl_nfd_nni_tectw,cl_nfd_nni_copsw,cl_nfd_nni_claw,cl_nfd_nni_swks,cl_nfd_nni_maopdv,cl_nfd_nni_lab,cl_nfd_nni_idns,cl_nfd_nni_tot,cl_nfd_1_149_mng,cl_nfd_1_149_pro,cl_nfd_1_149_tectw,cl_nfd_1_149_copsw,cl_nfd_1_149_claw,cl_nfd_1_149_swks,cl_nfd_1_149_maopdv,cl_nfd_1_149_lab,cl_nfd_1_149_idns,cl_nfd_1_149_tot,cl_nfd_150_299_mng,cl_nfd_150_299_pro,cl_nfd_150_299_tectw,cl_nfd_150_299_copsw,cl_nfd_150_299_claw,cl_nfd_150_299_swks,cl_nfd_150_299_maopdv,cl_nfd_150_299_lab,cl_nfd_150_299_idns,cl_nfd_150_299_tot,cl_nfd_300_399_mng,cl_nfd_300_399_pro,cl_nfd_300_399_tectw,cl_nfd_300_399_copsw,cl_nfd_300_399_claw,cl_nfd_300_399_swks,cl_nfd_300_399_maopdv,cl_nfd_300_399_lab,cl_nfd_300_399_idns,cl_nfd_300_399_tot,lga_name16
37400,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,0,0,0,11,3,0,5,5,0,3,0,0,0,15,3,3,0,0,0,0,0,0,0,9,3,7,0,5,0,0,0,3,0,22,3,11,0,0,0,0,0,0,0,13,3,10,0,3,0,0,0,0,0,12,0,3,0,3,0,0,0,0,0,5,4,4,0,0,3,0,0,0,0,10,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,31,40,11,15,9,3,0,4,3,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winton (S)
37550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,10,0,4,0,0,4,0,0,0,0,5,0,4,0,4,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,3,4,4,0,3,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,9,3,6,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,30,0,24,4,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Woorabinda (S)
41190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,6,5,0,0,0,0,0,0,0,17,3,0,0,4,4,0,0,0,0,11,5,4,0,4,3,0,0,0,0,25,3,9,7,4,4,0,0,3,0,31,5,10,0,0,3,0,0,0,0,20,3,6,0,0,3,0,0,0,0,14,3,12,0,0,0,0,0,0,0,16,3,8,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,40,63,5,21,24,3,0,9,3,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cleve (DC)
41750,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,5,3,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,4,3,0,4,0,0,0,0,0,16,5,3,0,0,4,0,0,0,0,18,0,10,0,0,0,0,0,0,0,15,3,3,0,0,0,0,0,0,0,13,0,6,0,0,0,0,0,0,0,6,3,4,0,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,30,35,0,12,17,0,0,4,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Elliston (DC)
37570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,3,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wujal Wujal (S)
37600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,10,0,3,0,6,3,0,0,0,0,8,0,7,0,3,0,0,0,0,0,19,5,15,0,3,0,0,0,0,0,25,0,19,0,3,3,0,0,0,0,28,5,15,0,4,0,0,0,0,0,27,6,10,0,0,0,0,0,0,0,14,7,16,0,3,0,0,0,0,0,21,3,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,31,88,3,32,14,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yarrabah (S)
41960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,6,3,5,0,3,0,0,0,0,0,13,4,0,0,0,3,0,0,0,0,8,6,4,0,3,0,0,0,0,0,12,0,7,0,3,0,0,0,0,0,12,4,7,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,30,34,3,13,4,0,0,3,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Franklin Harbour (DC)
40070,45,74,7,23,22,26,0,11,15,219,10,140,11,122,36,47,0,54,10,437,52,279,55,280,153,150,13,136,21,1139,65,328,61,287,195,162,19,152,21,1290,100,496,100,306,265,211,11,187,12,1680,145,953,155,460,569,254,20,224,36,2823,289,1513,217,477,923,245,30,161,37,3887,490,2638,396,628,1615,284,38,144,68,6303,754,4569,528,660,2332,209,25,79,107,9274,779,4961,371,394,1604,142,11,22,91,8384,1048,5794,286,290,1257,115,12,7,113,8935,1161,4076,182,280,712,78,12,13,76,6590,2818,5530,219,588,818,128,11,10,96,10216,2028,3612,64,60,254,81,4,3,48,6157,61,260,15,41,77,14,0,11,30,520,9850,35233,2670,4903,10819,2161,205,1226,788,67856,3,0,0,0,0,0,0,0,0,4,0,0,0,9,0,8,3,4,0,30,0,4,3,18,11,6,0,3,0,42,0,5,6,17,16,4,0,7,0,65,Adelaide (C)
40120,12,7,0,3,7,0,0,3,0,43,7,29,6,19,11,5,0,10,0,84,21,45,14,27,14,11,6,17,0,171,29,46,13,38,20,9,3,24,0,184,29,58,12,48,16,9,3,24,0,193,36,103,29,64,44,12,5,26,5,323,52,115,34,68,48,13,5,44,0,372,57,134,37,58,48,10,10,29,0,385,64,198,38,44,58,14,5,13,9,450,48,161,24,11,30,7,10,3,3,304,63,205,10,13,29,7,3,3,3,332,53,192,3,8,13,3,5,0,0,280,104,137,4,15,10,9,0,3,0,284,68,90,3,0,12,8,3,0,8,185,5,14,4,3,0,0,0,0,0,32,642,1540,236,418,366,117,57,197,34,3607,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,3,4,0,3,0,4,0,12,4,0,0,0,3,0,0,0,0,8,Adelaide Hills (DC)
40220,8,3,0,3,0,0,0,0,0,19,4,5,4,3,3,0,3,0,0,28,11,18,4,7,12,7,0,9,0,70,17,18,4,15,17,5,0,11,0,84,30,18,5,24,6,8,3,12,0,110,16,48,7,48,25,13,0,18,0,180,28,49,17,43,18,15,7,15,4,193,41,79,4,35,26,11,3,14,0,217,41,111,7,22,27,6,3,7,0,230,29,109,5,8,12,3,0,5,0,181,33,93,3,5,9,3,0,3,0,155,20,85,0,3,3,0,0,0,0,121,45,84,0,4,3,9,0,0,0,146,21,27,3,0,0,0,0,0,0,54,3,4,0,4,3,0,0,3,0,20,354,756,75,224,172,86,21,106,10,1800,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,3,0,7,4,0,0,4,0,0,0,3,0,11,0,0,0,5,0,3,0,0,0,11,Alexandrina (DC)
41330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,7,0,0,0,4,3,0,0,0,0,12,3,4,0,3,7,3,0,0,0,21,9,8,3,3,4,4,0,0,0,29,9,15,0,8,12,0,0,3,0,47,5,11,3,4,3,0,0,0,0,29,0,20,0,3,0,0,0,0,0,32,7,13,0,4,0,0,0,0,0,23,0,7,0,9,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,31,86,12,49,30,8,3,8,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Coober Pedy (DC)
41560,0,0,0,0,0,0,0,0,0,5,0,3,5,0,0,0,0,0,0,14,4,3,0,3,0,0,0,0,0,21,8,4,0,9,3,3,0,3,0,27,3,16,0,4,3,0,0,3,0,32,6,11,3,18,9,9,0,0,0,54,7,36,3,25,7,5,0,4,0,86,12,49,5,20,12,3,3,0,0,104,12,70,4,22,19,3,0,3,0,135,4,83,7,18,5,3,0,0,0,125,6,91,0,13,6,0,0,0,0,123,12,75,0,9,3,3,0,0,0,99,27,48,0,7,4,0,0,0,0,92,7,18,0,0,0,0,0,0,0,31,4,7,0,0,0,0,0,0,0,6,110,515,37,157,81,34,13,20,4,963,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,9,Copper Coast (DC)
40250,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,8,0,3,0,3,0,0,0,0,0,7,7,6,0,0,0,0,0,0,0,18,11,17,0,7,0,0,0,0,0,29,0,20,0,4,0,0,0,0,0,26,3,30,0,0,0,0,0,0,0,36,14,30,0,8,0,0,0,0,0,47,0,4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,39,122,0,25,7,0,0,0,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,Anangu Pitjantjatjara (AC)
40310,6,3,0,3,3,3,0,0,0,20,4,5,3,8,8,0,0,3,0,33,5,14,12,13,15,12,0,6,0,84,19,17,4,16,12,10,3,8,0,90,12,27,4,33,13,11,0,16,0,121,20,45,8,37,22,16,3,21,0,167,32,63,19,53,35,18,3,15,0,228,52,93,20,69,43,27,8,16,0,329,47,128,32,23,43,12,8,22,0,326,58,166,23,9,34,7,3,22,0,332,61,183,18,3,17,7,8,11,0,307,41,167,14,10,11,8,0,3,3,254,123,118,8,25,7,8,0,0,3,299,71,53,0,4,6,9,0,0,0,151,5,11,3,5,0,0,0,5,0,31,560,1104,151,311,269,145,38,156,20,2766,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,6,0,3,0,4,5,3,0,3,0,9,0,0,0,6,3,0,0,0,0,9,Barossa (DC)
40430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,0,3,4,0,0,0,0,0,0,10,3,3,0,8,0,0,0,0,0,12,0,3,0,7,0,0,0,0,0,17,5,10,0,4,0,0,0,0,0,17,8,7,0,0,0,0,0,0,0,17,4,3,0,0,0,0,0,0,0,9,3,13,0,0,0,0,0,0,0,18,3,4,0,0,0,0,0,0,0,14,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,35,58,3,29,12,4,4,9,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Barunga West (DC)
40520,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,5,0,12,3,3,0,6,3,0,0,4,0,20,3,9,4,8,3,3,0,0,0,36,5,10,3,3,7,3,0,0,0,35,11,23,3,26,11,8,0,5,0,86,8,47,3,29,10,7,0,4,0,114,12,64,4,35,14,0,0,3,0,140,18,112,8,33,27,0,0,3,0,200,23,116,7,20,13,0,3,6,0,186,11,110,4,6,11,3,0,0,0,153,23,71,0,12,5,0,0,0,0,110,29,48,4,31,3,3,0,0,0,113,7,36,0,0,0,0,0,0,0,45,3,9,0,0,0,0,0,0,0,19,162,655,35,207,113,37,7,32,6,1255,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,3,0,0,0,0,0,11,Berri and Barmera (DC)
40700,16,13,0,8,8,4,0,0,3,50,11,39,4,17,10,21,3,7,0,105,9,51,14,59,24,29,4,30,0,216,22,66,10,59,34,34,3,27,0,247,25,94,29,60,65,53,5,24,5,358,39,137,25,137,94,58,3,29,3,510,57,237,38,132,103,50,11,21,8,658,85,390,55,121,179,48,6,11,8,900,118,548,68,110,200,54,4,9,13,1123,124,574,46,62,123,29,3,8,17,985,111,573,30,54,99,35,0,3,6,904,119,507,20,44,50,20,3,0,4,761,283,625,20,92,58,29,0,3,7,1120,266,491,12,26,15,33,0,3,12,858,5,32,5,6,9,4,0,4,0,69,1290,4370,379,981,1063,485,40,176,81,8872,0,0,0,3,0,0,0,0,0,4,3,0,0,3,3,4,0,0,0,13,0,0,0,0,4,3,0,3,0,9,0,0,0,5,3,3,0,3,0,20,Burnside (C)
40910,10,9,3,5,4,0,0,0,0,24,6,19,7,9,3,16,0,4,3,70,8,36,16,37,15,17,9,16,0,152,16,50,5,39,22,15,5,16,4,174,10,60,14,71,19,28,14,15,3,228,10,95,26,133,35,24,7,23,0,352,34,116,27,102,34,26,18,15,0,362,43,157,26,97,46,21,21,22,3,440,62,243,33,60,36,20,21,5,3,482,44,249,17,25,22,11,7,7,3,390,54,255,14,18,30,10,0,0,3,386,32,255,10,11,11,5,0,0,0,315,66,184,5,10,5,5,0,3,0,285,24,75,3,0,3,0,0,0,3,101,3,21,0,3,8,0,0,0,3,40,427,1829,196,631,294,198,100,130,29,3824,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,6,0,0,0,10,0,3,4,5,0,0,0,0,0,17,Campbelltown (C) (SA)
41830,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,7,3,0,4,0,0,0,4,0,15,0,10,0,4,0,0,0,0,0,15,3,6,0,0,3,0,0,0,0,12,3,11,0,3,0,0,0,0,0,18,5,5,0,0,0,0,0,0,0,12,0,6,0,0,0,0,0,0,0,6,3,5,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,26,54,0,23,10,0,0,4,3,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Flinders Ranges (DC)
42030,3,3,0,0,0,0,0,0,0,7,3,11,3,4,0,0,0,3,0,26,6,15,3,17,7,8,5,4,0,64,0,18,3,21,9,10,0,4,0,77,0,20,0,16,15,8,4,6,0,66,9,42,3,51,20,12,0,11,0,150,16,61,18,58,18,16,4,4,0,195,19,100,7,61,21,13,0,3,0,228,29,141,12,44,26,7,3,5,0,264,19,149,9,23,10,9,0,4,3,219,28,160,3,16,9,3,0,0,0,225,16,161,3,10,13,3,0,0,0,202,34,92,0,20,4,3,0,0,0,158,12,63,0,0,5,3,0,0,0,87,0,12,0,3,3,0,0,0,0,25,193,1047,63,344,167,94,20,50,6,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,9,0,0,0,3,0,0,0,0,0,5,0,0,0,3,0,7,0,0,0,11,Gawler (T)
42110,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,0,12,3,6,0,0,0,3,0,0,0,12,9,4,3,0,0,0,0,3,0,26,8,5,4,8,3,0,0,3,0,31,10,14,0,6,6,0,0,3,0,36,3,15,3,0,6,0,0,3,0,38,6,26,0,0,4,0,0,0,0,38,11,24,0,0,0,0,0,0,0,40,3,10,0,0,0,0,0,0,0,16,9,4,3,0,0,0,0,0,0,14,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,85,116,17,27,29,5,3,10,0,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Goyder (DC)
42250,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,0,0,0,0,8,4,0,0,0,0,0,0,0,0,7,6,4,0,3,0,0,0,3,0,19,8,3,0,5,3,0,0,3,0,21,5,3,0,8,0,0,0,6,0,27,5,9,0,0,8,0,0,3,0,20,10,12,4,5,10,0,0,4,0,47,7,25,0,3,0,0,0,0,0,50,12,21,0,3,3,0,0,0,0,44,5,15,3,3,0,0,0,0,0,23,16,13,0,0,0,0,0,0,0,27,8,7,0,0,4,0,0,0,0,15,3,0,0,0,0,0,0,0,0,4,104,113,7,34,33,3,7,27,0,329,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,Grant (DC)
42600,3,7,3,3,3,0,0,0,0,22,4,17,3,27,3,7,0,10,0,72,7,29,3,44,13,29,3,21,3,149,9,34,9,56,31,18,3,26,3,194,18,46,15,89,23,21,0,25,0,236,30,116,17,121,44,30,4,27,3,393,28,118,35,164,62,30,5,21,4,470,59,183,44,180,69,30,3,17,6,592,72,250,47,110,68,36,3,11,4,606,65,232,14,39,37,19,0,3,4,407,67,260,6,19,34,9,0,0,4,402,56,247,3,5,14,5,0,0,0,333,84,153,4,14,10,12,0,0,0,276,51,122,0,0,8,6,0,0,6,197,6,11,4,9,0,3,0,4,0,44,560,1840,206,871,426,259,32,168,38,4396,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,3,0,6,0,0,0,11,0,3,0,3,0,21,0,0,0,5,0,3,0,3,0,11,Holdfast Bay (C)
42750,9,0,0,0,0,0,0,0,0,15,3,0,0,3,0,0,0,0,0,7,3,3,3,3,3,0,0,0,0,17,7,3,0,13,0,4,0,3,0,35,17,4,0,7,3,3,0,0,0,34,11,13,3,11,11,3,0,4,0,53,9,16,4,16,9,4,0,4,0,66,19,23,7,15,4,3,3,3,0,88,10,28,8,13,3,4,0,0,0,68,4,31,0,0,4,0,0,0,0,47,10,27,0,3,0,0,0,0,0,48,3,22,0,0,3,0,0,0,0,32,16,14,0,4,3,0,0,0,0,40,0,6,0,0,0,3,0,0,0,13,0,0,0,3,0,0,0,0,0,8,136,207,27,89,46,27,12,22,0,566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Kangaroo Island (DC)
43080,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,3,0,9,3,5,0,3,3,0,0,0,0,15,3,8,0,3,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,7,3,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,41,0,7,4,0,3,3,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Karoonda East Murray (DC)
43360,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,3,0,3,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,4,3,0,0,3,3,3,0,5,0,13,8,3,0,0,4,0,0,0,0,20,3,13,0,9,0,0,0,0,0,31,10,6,0,3,0,0,0,0,0,29,3,11,0,0,0,0,0,0,0,19,3,10,3,0,0,0,0,0,0,14,4,14,0,0,0,0,0,0,0,23,12,8,0,3,0,0,0,0,0,25,7,0,0,0,0,0,0,4,0,13,0,0,0,0,0,0,0,0,0,0,61,80,6,25,16,7,0,14,0,211,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kingston (DC) (SA)
43650,4,5,0,0,0,0,0,0,0,10,3,3,0,0,4,0,0,3,0,10,6,7,3,5,3,3,0,0,0,35,4,8,3,3,10,3,0,10,0,43,8,10,0,8,0,3,0,9,0,35,11,22,3,21,15,3,3,11,0,83,16,35,7,26,12,3,0,10,0,111,22,43,14,27,21,7,3,17,0,159,25,82,15,6,17,7,4,15,0,181,29,71,14,0,6,5,13,9,0,147,26,109,8,3,15,6,0,4,0,173,30,89,3,0,8,0,0,0,0,129,59,73,6,3,3,3,0,0,4,146,37,25,0,3,0,0,0,0,3,74,0,4,0,0,0,0,0,0,0,4,280,594,74,108,117,48,25,93,15,1353,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,Light (RegC)
43710,3,0,0,0,3,0,0,0,0,10,3,0,0,0,3,0,0,0,0,8,0,4,0,0,0,0,0,3,0,7,0,4,0,3,3,3,0,3,0,18,3,4,0,0,0,3,0,0,0,16,5,10,0,8,4,0,0,3,0,25,4,3,0,4,6,0,0,3,0,24,6,15,0,5,3,0,0,3,0,29,15,16,3,0,3,0,0,3,0,35,9,27,0,4,0,0,0,0,0,35,6,17,3,0,0,0,0,0,0,28,4,19,0,0,0,0,0,0,0,26,21,3,3,0,0,0,0,0,0,29,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,81,113,9,26,31,10,10,20,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Lower Eyre Peninsula (DC)
